datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
7/14/2019 6:00:00 AM,7/14/2019 2:00:00 AM,RTO,-2.251
7/14/2019 7:00:00 AM,7/14/2019 3:00:00 AM,RTO,-2.204
7/14/2019 8:00:00 AM,7/14/2019 4:00:00 AM,RTO,-2.306
7/14/2019 9:00:00 AM,7/14/2019 5:00:00 AM,RTO,-1.923
7/14/2019 10:00:00 AM,7/14/2019 6:00:00 AM,RTO,65.214
7/14/2019 11:00:00 AM,7/14/2019 7:00:00 AM,RTO,385.228
7/14/2019 12:00:00 PM,7/14/2019 8:00:00 AM,RTO,829.287
7/14/2019 1:00:00 PM,7/14/2019 9:00:00 AM,RTO,1064.600
7/14/2019 2:00:00 PM,7/14/2019 10:00:00 AM,RTO,1191.602
7/14/2019 3:00:00 PM,7/14/2019 11:00:00 AM,RTO,1238.571
7/14/2019 4:00:00 PM,7/14/2019 12:00:00 PM,RTO,1252.623
7/14/2019 5:00:00 PM,7/14/2019 1:00:00 PM,RTO,1276.177
7/14/2019 6:00:00 PM,7/14/2019 2:00:00 PM,RTO,1259.403
7/14/2019 7:00:00 PM,7/14/2019 3:00:00 PM,RTO,1224.395
7/14/2019 8:00:00 PM,7/14/2019 4:00:00 PM,RTO,1123.419
7/14/2019 9:00:00 PM,7/14/2019 5:00:00 PM,RTO,979.139
7/14/2019 10:00:00 PM,7/14/2019 6:00:00 PM,RTO,650.999
7/14/2019 11:00:00 PM,7/14/2019 7:00:00 PM,RTO,189.115
7/15/2019 12:00:00 AM,7/14/2019 8:00:00 PM,RTO,8.724
7/15/2019 1:00:00 AM,7/14/2019 9:00:00 PM,RTO,1.531
7/15/2019 2:00:00 AM,7/14/2019 10:00:00 PM,RTO,-0.654
7/15/2019 3:00:00 AM,7/14/2019 11:00:00 PM,RTO,-1.970
7/15/2019 4:00:00 AM,7/15/2019 12:00:00 AM,RTO,-2.217
7/15/2019 5:00:00 AM,7/15/2019 1:00:00 AM,RTO,-2.390
7/15/2019 6:00:00 AM,7/15/2019 2:00:00 AM,RTO,-2.285
7/15/2019 7:00:00 AM,7/15/2019 3:00:00 AM,RTO,-2.352
7/15/2019 8:00:00 AM,7/15/2019 4:00:00 AM,RTO,-2.242
7/15/2019 9:00:00 AM,7/15/2019 5:00:00 AM,RTO,-2.221
7/15/2019 10:00:00 AM,7/15/2019 6:00:00 AM,RTO,61.783
7/15/2019 11:00:00 AM,7/15/2019 7:00:00 AM,RTO,439.343
7/15/2019 12:00:00 PM,7/15/2019 8:00:00 AM,RTO,904.234
7/15/2019 1:00:00 PM,7/15/2019 9:00:00 AM,RTO,1143.406
7/15/2019 2:00:00 PM,7/15/2019 10:00:00 AM,RTO,1278.105
7/15/2019 3:00:00 PM,7/15/2019 11:00:00 AM,RTO,1349.196
7/15/2019 4:00:00 PM,7/15/2019 12:00:00 PM,RTO,1389.802
7/15/2019 5:00:00 PM,7/15/2019 1:00:00 PM,RTO,1379.546
7/15/2019 6:00:00 PM,7/15/2019 2:00:00 PM,RTO,1338.200
7/15/2019 7:00:00 PM,7/15/2019 3:00:00 PM,RTO,1258.495
7/15/2019 8:00:00 PM,7/15/2019 4:00:00 PM,RTO,1170.225
7/15/2019 9:00:00 PM,7/15/2019 5:00:00 PM,RTO,993.235
7/15/2019 10:00:00 PM,7/15/2019 6:00:00 PM,RTO,674.451
7/15/2019 11:00:00 PM,7/15/2019 7:00:00 PM,RTO,164.503
7/16/2019 12:00:00 AM,7/15/2019 8:00:00 PM,RTO,8.804
7/16/2019 1:00:00 AM,7/15/2019 9:00:00 PM,RTO,1.029
7/16/2019 2:00:00 AM,7/15/2019 10:00:00 PM,RTO,-0.609
7/16/2019 3:00:00 AM,7/15/2019 11:00:00 PM,RTO,-1.962
7/16/2019 4:00:00 AM,7/16/2019 12:00:00 AM,RTO,-2.246
7/16/2019 5:00:00 AM,7/16/2019 1:00:00 AM,RTO,-2.458
7/16/2019 6:00:00 AM,7/16/2019 2:00:00 AM,RTO,-2.336
7/16/2019 7:00:00 AM,7/16/2019 3:00:00 AM,RTO,-2.478
7/16/2019 8:00:00 AM,7/16/2019 4:00:00 AM,RTO,-2.475
7/16/2019 9:00:00 AM,7/16/2019 5:00:00 AM,RTO,-2.326
7/16/2019 10:00:00 AM,7/16/2019 6:00:00 AM,RTO,55.241
7/16/2019 11:00:00 AM,7/16/2019 7:00:00 AM,RTO,340.496
7/16/2019 12:00:00 PM,7/16/2019 8:00:00 AM,RTO,721.159
7/16/2019 1:00:00 PM,7/16/2019 9:00:00 AM,RTO,1020.353
7/16/2019 2:00:00 PM,7/16/2019 10:00:00 AM,RTO,1137.931
7/16/2019 3:00:00 PM,7/16/2019 11:00:00 AM,RTO,1214.839
7/16/2019 4:00:00 PM,7/16/2019 12:00:00 PM,RTO,1187.817
7/16/2019 5:00:00 PM,7/16/2019 1:00:00 PM,RTO,1194.057
7/16/2019 6:00:00 PM,7/16/2019 2:00:00 PM,RTO,1053.404
7/16/2019 7:00:00 PM,7/16/2019 3:00:00 PM,RTO,944.253
7/16/2019 8:00:00 PM,7/16/2019 4:00:00 PM,RTO,804.417
7/16/2019 9:00:00 PM,7/16/2019 5:00:00 PM,RTO,451.093
7/16/2019 10:00:00 PM,7/16/2019 6:00:00 PM,RTO,227.366
7/16/2019 11:00:00 PM,7/16/2019 7:00:00 PM,RTO,76.536
7/17/2019 12:00:00 AM,7/16/2019 8:00:00 PM,RTO,8.242
7/17/2019 1:00:00 AM,7/16/2019 9:00:00 PM,RTO,0.526
7/17/2019 2:00:00 AM,7/16/2019 10:00:00 PM,RTO,-0.824
7/17/2019 3:00:00 AM,7/16/2019 11:00:00 PM,RTO,-2.005
7/17/2019 4:00:00 AM,7/17/2019 12:00:00 AM,RTO,-2.521
7/17/2019 5:00:00 AM,7/17/2019 1:00:00 AM,RTO,-2.649
7/17/2019 6:00:00 AM,7/17/2019 2:00:00 AM,RTO,-2.639
7/17/2019 7:00:00 AM,7/17/2019 3:00:00 AM,RTO,-2.609
7/17/2019 8:00:00 AM,7/17/2019 4:00:00 AM,RTO,-2.545
7/17/2019 9:00:00 AM,7/17/2019 5:00:00 AM,RTO,-2.515
7/17/2019 10:00:00 AM,7/17/2019 6:00:00 AM,RTO,41.569
7/17/2019 11:00:00 AM,7/17/2019 7:00:00 AM,RTO,357.320
7/17/2019 12:00:00 PM,7/17/2019 8:00:00 AM,RTO,823.341
7/17/2019 1:00:00 PM,7/17/2019 9:00:00 AM,RTO,1125.138
7/17/2019 2:00:00 PM,7/17/2019 10:00:00 AM,RTO,1255.296
7/17/2019 3:00:00 PM,7/17/2019 11:00:00 AM,RTO,1316.566
7/17/2019 4:00:00 PM,7/17/2019 12:00:00 PM,RTO,1283.918
7/17/2019 5:00:00 PM,7/17/2019 1:00:00 PM,RTO,1265.269
7/17/2019 6:00:00 PM,7/17/2019 2:00:00 PM,RTO,1190.718
7/17/2019 7:00:00 PM,7/17/2019 3:00:00 PM,RTO,1158.228
7/17/2019 8:00:00 PM,7/17/2019 4:00:00 PM,RTO,1045.166
7/17/2019 9:00:00 PM,7/17/2019 5:00:00 PM,RTO,885.531
7/17/2019 10:00:00 PM,7/17/2019 6:00:00 PM,RTO,475.945
7/17/2019 11:00:00 PM,7/17/2019 7:00:00 PM,RTO,116.032
7/18/2019 12:00:00 AM,7/17/2019 8:00:00 PM,RTO,0.504
7/18/2019 1:00:00 AM,7/17/2019 9:00:00 PM,RTO,-2.447
7/18/2019 2:00:00 AM,7/17/2019 10:00:00 PM,RTO,-2.321
7/18/2019 3:00:00 AM,7/17/2019 11:00:00 PM,RTO,-2.250
7/18/2019 4:00:00 AM,7/18/2019 12:00:00 AM,RTO,-2.345
7/18/2019 5:00:00 AM,7/18/2019 1:00:00 AM,RTO,-2.250
7/18/2019 6:00:00 AM,7/18/2019 2:00:00 AM,RTO,-2.408
7/18/2019 7:00:00 AM,7/18/2019 3:00:00 AM,RTO,-2.213
7/18/2019 8:00:00 AM,7/18/2019 4:00:00 AM,RTO,-2.318
7/18/2019 9:00:00 AM,7/18/2019 5:00:00 AM,RTO,-2.339
7/18/2019 10:00:00 AM,7/18/2019 6:00:00 AM,RTO,31.890
7/18/2019 11:00:00 AM,7/18/2019 7:00:00 AM,RTO,284.315
7/18/2019 12:00:00 PM,7/18/2019 8:00:00 AM,RTO,494.049
7/18/2019 1:00:00 PM,7/18/2019 9:00:00 AM,RTO,702.860
7/18/2019 2:00:00 PM,7/18/2019 10:00:00 AM,RTO,908.889
7/18/2019 3:00:00 PM,7/18/2019 11:00:00 AM,RTO,1019.169
7/18/2019 4:00:00 PM,7/18/2019 12:00:00 PM,RTO,981.012
7/18/2019 5:00:00 PM,7/18/2019 1:00:00 PM,RTO,898.381
7/18/2019 6:00:00 PM,7/18/2019 2:00:00 PM,RTO,913.347
7/18/2019 7:00:00 PM,7/18/2019 3:00:00 PM,RTO,822.503
7/18/2019 8:00:00 PM,7/18/2019 4:00:00 PM,RTO,704.640
7/18/2019 9:00:00 PM,7/18/2019 5:00:00 PM,RTO,620.192
7/18/2019 10:00:00 PM,7/18/2019 6:00:00 PM,RTO,327.229
7/18/2019 11:00:00 PM,7/18/2019 7:00:00 PM,RTO,82.379
7/19/2019 12:00:00 AM,7/18/2019 8:00:00 PM,RTO,4.865
7/19/2019 1:00:00 AM,7/18/2019 9:00:00 PM,RTO,-2.407
7/19/2019 2:00:00 AM,7/18/2019 10:00:00 PM,RTO,-2.576
7/19/2019 3:00:00 AM,7/18/2019 11:00:00 PM,RTO,-2.540
7/19/2019 4:00:00 AM,7/19/2019 12:00:00 AM,RTO,-1.954
7/19/2019 5:00:00 AM,7/19/2019 1:00:00 AM,RTO,-2.064
7/19/2019 6:00:00 AM,7/19/2019 2:00:00 AM,RTO,-1.407
7/19/2019 7:00:00 AM,7/19/2019 3:00:00 AM,RTO,-2.125
7/19/2019 8:00:00 AM,7/19/2019 4:00:00 AM,RTO,-2.286
7/19/2019 9:00:00 AM,7/19/2019 5:00:00 AM,RTO,-1.179
7/19/2019 10:00:00 AM,7/19/2019 6:00:00 AM,RTO,32.158
7/19/2019 11:00:00 AM,7/19/2019 7:00:00 AM,RTO,189.966
7/19/2019 12:00:00 PM,7/19/2019 8:00:00 AM,RTO,604.201
7/19/2019 1:00:00 PM,7/19/2019 9:00:00 AM,RTO,978.280
7/19/2019 2:00:00 PM,7/19/2019 10:00:00 AM,RTO,1155.347
7/19/2019 3:00:00 PM,7/19/2019 11:00:00 AM,RTO,1264.562
7/19/2019 4:00:00 PM,7/19/2019 12:00:00 PM,RTO,1296.473
7/19/2019 5:00:00 PM,7/19/2019 1:00:00 PM,RTO,1279.990
7/19/2019 6:00:00 PM,7/19/2019 2:00:00 PM,RTO,1194.064
7/19/2019 7:00:00 PM,7/19/2019 3:00:00 PM,RTO,1100.958
7/19/2019 8:00:00 PM,7/19/2019 4:00:00 PM,RTO,971.688
7/19/2019 9:00:00 PM,7/19/2019 5:00:00 PM,RTO,834.643
7/19/2019 10:00:00 PM,7/19/2019 6:00:00 PM,RTO,581.740
7/19/2019 11:00:00 PM,7/19/2019 7:00:00 PM,RTO,204.834
7/20/2019 12:00:00 AM,7/19/2019 8:00:00 PM,RTO,4.825
7/20/2019 1:00:00 AM,7/19/2019 9:00:00 PM,RTO,-2.475
7/20/2019 2:00:00 AM,7/19/2019 10:00:00 PM,RTO,-2.450
7/20/2019 3:00:00 AM,7/19/2019 11:00:00 PM,RTO,-2.394
7/20/2019 4:00:00 AM,7/20/2019 12:00:00 AM,RTO,-2.450
7/20/2019 5:00:00 AM,7/20/2019 1:00:00 AM,RTO,-2.369
7/20/2019 6:00:00 AM,7/20/2019 2:00:00 AM,RTO,-2.456
7/20/2019 7:00:00 AM,7/20/2019 3:00:00 AM,RTO,-2.288
7/20/2019 8:00:00 AM,7/20/2019 4:00:00 AM,RTO,-2.425
7/20/2019 9:00:00 AM,7/20/2019 5:00:00 AM,RTO,-2.344
7/20/2019 10:00:00 AM,7/20/2019 6:00:00 AM,RTO,56.143
7/20/2019 11:00:00 AM,7/20/2019 7:00:00 AM,RTO,430.445
7/20/2019 12:00:00 PM,7/20/2019 8:00:00 AM,RTO,868.135
7/20/2019 1:00:00 PM,7/20/2019 9:00:00 AM,RTO,1102.463
7/20/2019 2:00:00 PM,7/20/2019 10:00:00 AM,RTO,1227.451
7/20/2019 3:00:00 PM,7/20/2019 11:00:00 AM,RTO,1316.086
7/20/2019 4:00:00 PM,7/20/2019 12:00:00 PM,RTO,1336.079
7/20/2019 5:00:00 PM,7/20/2019 1:00:00 PM,RTO,1315.617
7/20/2019 6:00:00 PM,7/20/2019 2:00:00 PM,RTO,1245.178
7/20/2019 7:00:00 PM,7/20/2019 3:00:00 PM,RTO,1214.816
7/20/2019 8:00:00 PM,7/20/2019 4:00:00 PM,RTO,1133.763
7/20/2019 9:00:00 PM,7/20/2019 5:00:00 PM,RTO,937.714
7/20/2019 10:00:00 PM,7/20/2019 6:00:00 PM,RTO,604.708
7/20/2019 11:00:00 PM,7/20/2019 7:00:00 PM,RTO,178.013
7/21/2019 12:00:00 AM,7/20/2019 8:00:00 PM,RTO,3.661
7/21/2019 1:00:00 AM,7/20/2019 9:00:00 PM,RTO,-2.479
7/21/2019 2:00:00 AM,7/20/2019 10:00:00 PM,RTO,-2.376
7/21/2019 3:00:00 AM,7/20/2019 11:00:00 PM,RTO,-2.519
7/21/2019 4:00:00 AM,7/21/2019 12:00:00 AM,RTO,-2.496
7/21/2019 5:00:00 AM,7/21/2019 1:00:00 AM,RTO,-2.401
7/21/2019 6:00:00 AM,7/21/2019 2:00:00 AM,RTO,-2.525
7/21/2019 7:00:00 AM,7/21/2019 3:00:00 AM,RTO,-2.367
7/21/2019 8:00:00 AM,7/21/2019 4:00:00 AM,RTO,-2.437
7/21/2019 9:00:00 AM,7/21/2019 5:00:00 AM,RTO,-2.359
7/21/2019 10:00:00 AM,7/21/2019 6:00:00 AM,RTO,54.742
7/21/2019 11:00:00 AM,7/21/2019 7:00:00 AM,RTO,439.697
7/21/2019 12:00:00 PM,7/21/2019 8:00:00 AM,RTO,842.421
7/21/2019 1:00:00 PM,7/21/2019 9:00:00 AM,RTO,1085.595
7/21/2019 2:00:00 PM,7/21/2019 10:00:00 AM,RTO,1242.495
7/21/2019 3:00:00 PM,7/21/2019 11:00:00 AM,RTO,1321.946
7/21/2019 4:00:00 PM,7/21/2019 12:00:00 PM,RTO,1335.979
7/21/2019 5:00:00 PM,7/21/2019 1:00:00 PM,RTO,1185.440
7/21/2019 6:00:00 PM,7/21/2019 2:00:00 PM,RTO,1277.947
7/21/2019 7:00:00 PM,7/21/2019 3:00:00 PM,RTO,1195.388
7/21/2019 8:00:00 PM,7/21/2019 4:00:00 PM,RTO,1085.925
7/21/2019 9:00:00 PM,7/21/2019 5:00:00 PM,RTO,860.374
7/21/2019 10:00:00 PM,7/21/2019 6:00:00 PM,RTO,574.421
7/21/2019 11:00:00 PM,7/21/2019 7:00:00 PM,RTO,120.501
7/22/2019 12:00:00 AM,7/21/2019 8:00:00 PM,RTO,-0.762
7/22/2019 1:00:00 AM,7/21/2019 9:00:00 PM,RTO,-2.233
7/22/2019 2:00:00 AM,7/21/2019 10:00:00 PM,RTO,-2.589
7/22/2019 3:00:00 AM,7/21/2019 11:00:00 PM,RTO,-2.345
7/22/2019 4:00:00 AM,7/22/2019 12:00:00 AM,RTO,-2.511
7/22/2019 5:00:00 AM,7/22/2019 1:00:00 AM,RTO,-2.248
7/22/2019 6:00:00 AM,7/22/2019 2:00:00 AM,RTO,-2.466
7/22/2019 7:00:00 AM,7/22/2019 3:00:00 AM,RTO,-7.442
7/22/2019 8:00:00 AM,7/22/2019 4:00:00 AM,RTO,-2.370
7/22/2019 9:00:00 AM,7/22/2019 5:00:00 AM,RTO,-2.345
7/22/2019 10:00:00 AM,7/22/2019 6:00:00 AM,RTO,58.343
7/22/2019 11:00:00 AM,7/22/2019 7:00:00 AM,RTO,454.188
7/22/2019 12:00:00 PM,7/22/2019 8:00:00 AM,RTO,856.963
7/22/2019 1:00:00 PM,7/22/2019 9:00:00 AM,RTO,1102.445
7/22/2019 2:00:00 PM,7/22/2019 10:00:00 AM,RTO,1230.542
7/22/2019 3:00:00 PM,7/22/2019 11:00:00 AM,RTO,1309.856
7/22/2019 4:00:00 PM,7/22/2019 12:00:00 PM,RTO,1310.622
7/22/2019 5:00:00 PM,7/22/2019 1:00:00 PM,RTO,1218.670
7/22/2019 6:00:00 PM,7/22/2019 2:00:00 PM,RTO,1167.607
7/22/2019 7:00:00 PM,7/22/2019 3:00:00 PM,RTO,1087.298
7/22/2019 8:00:00 PM,7/22/2019 4:00:00 PM,RTO,904.185
7/22/2019 9:00:00 PM,7/22/2019 5:00:00 PM,RTO,582.536
7/22/2019 10:00:00 PM,7/22/2019 6:00:00 PM,RTO,344.661
7/22/2019 11:00:00 PM,7/22/2019 7:00:00 PM,RTO,68.292
7/23/2019 12:00:00 AM,7/22/2019 8:00:00 PM,RTO,-1.326
7/23/2019 1:00:00 AM,7/22/2019 9:00:00 PM,RTO,-2.216
7/23/2019 2:00:00 AM,7/22/2019 10:00:00 PM,RTO,-2.185
7/23/2019 3:00:00 AM,7/22/2019 11:00:00 PM,RTO,-2.218
7/23/2019 4:00:00 AM,7/23/2019 12:00:00 AM,RTO,5.922
7/23/2019 5:00:00 AM,7/23/2019 1:00:00 AM,RTO,5.830
7/23/2019 6:00:00 AM,7/23/2019 2:00:00 AM,RTO,5.809
7/23/2019 7:00:00 AM,7/23/2019 3:00:00 AM,RTO,5.950
7/23/2019 8:00:00 AM,7/23/2019 4:00:00 AM,RTO,5.861
7/23/2019 9:00:00 AM,7/23/2019 5:00:00 AM,RTO,5.930
7/23/2019 10:00:00 AM,7/23/2019 6:00:00 AM,RTO,13.684
7/23/2019 11:00:00 AM,7/23/2019 7:00:00 AM,RTO,73.919
7/23/2019 12:00:00 PM,7/23/2019 8:00:00 AM,RTO,218.077
7/23/2019 1:00:00 PM,7/23/2019 9:00:00 AM,RTO,402.001
7/23/2019 2:00:00 PM,7/23/2019 10:00:00 AM,RTO,492.265
7/23/2019 3:00:00 PM,7/23/2019 11:00:00 AM,RTO,504.846
7/23/2019 4:00:00 PM,7/23/2019 12:00:00 PM,RTO,518.203
7/23/2019 5:00:00 PM,7/23/2019 1:00:00 PM,RTO,442.894
7/23/2019 6:00:00 PM,7/23/2019 2:00:00 PM,RTO,348.730
7/23/2019 7:00:00 PM,7/23/2019 3:00:00 PM,RTO,300.482
7/23/2019 8:00:00 PM,7/23/2019 4:00:00 PM,RTO,164.187
7/23/2019 9:00:00 PM,7/23/2019 5:00:00 PM,RTO,132.174
7/23/2019 10:00:00 PM,7/23/2019 6:00:00 PM,RTO,70.488
7/23/2019 11:00:00 PM,7/23/2019 7:00:00 PM,RTO,30.923
7/24/2019 12:00:00 AM,7/23/2019 8:00:00 PM,RTO,14.020
7/24/2019 1:00:00 AM,7/23/2019 9:00:00 PM,RTO,11.808
7/24/2019 2:00:00 AM,7/23/2019 10:00:00 PM,RTO,11.663
7/24/2019 3:00:00 AM,7/23/2019 11:00:00 PM,RTO,11.775
7/24/2019 4:00:00 AM,7/24/2019 12:00:00 AM,RTO,11.809
7/24/2019 5:00:00 AM,7/24/2019 1:00:00 AM,RTO,11.694
7/24/2019 6:00:00 AM,7/24/2019 2:00:00 AM,RTO,11.727
7/24/2019 7:00:00 AM,7/24/2019 3:00:00 AM,RTO,11.805
7/24/2019 8:00:00 AM,7/24/2019 4:00:00 AM,RTO,8.990
7/24/2019 9:00:00 AM,7/24/2019 5:00:00 AM,RTO,6.530
7/24/2019 10:00:00 AM,7/24/2019 6:00:00 AM,RTO,39.337
7/24/2019 11:00:00 AM,7/24/2019 7:00:00 AM,RTO,247.617
7/24/2019 12:00:00 PM,7/24/2019 8:00:00 AM,RTO,601.857
7/24/2019 1:00:00 PM,7/24/2019 9:00:00 AM,RTO,902.006
7/24/2019 2:00:00 PM,7/24/2019 10:00:00 AM,RTO,1076.948
7/24/2019 3:00:00 PM,7/24/2019 11:00:00 AM,RTO,1142.111
7/24/2019 4:00:00 PM,7/24/2019 12:00:00 PM,RTO,1175.154
7/24/2019 5:00:00 PM,7/24/2019 1:00:00 PM,RTO,1183.497
7/24/2019 6:00:00 PM,7/24/2019 2:00:00 PM,RTO,1162.771
7/24/2019 7:00:00 PM,7/24/2019 3:00:00 PM,RTO,1133.524
7/24/2019 8:00:00 PM,7/24/2019 4:00:00 PM,RTO,1022.644
7/24/2019 9:00:00 PM,7/24/2019 5:00:00 PM,RTO,837.679
7/24/2019 10:00:00 PM,7/24/2019 6:00:00 PM,RTO,598.207
7/24/2019 11:00:00 PM,7/24/2019 7:00:00 PM,RTO,195.855
7/25/2019 12:00:00 AM,7/24/2019 8:00:00 PM,RTO,3.050
7/25/2019 1:00:00 AM,7/24/2019 9:00:00 PM,RTO,-2.238
7/25/2019 2:00:00 AM,7/24/2019 10:00:00 PM,RTO,-2.324
7/25/2019 3:00:00 AM,7/24/2019 11:00:00 PM,RTO,-2.183
7/25/2019 4:00:00 AM,7/25/2019 12:00:00 AM,RTO,-2.441
7/25/2019 5:00:00 AM,7/25/2019 1:00:00 AM,RTO,-2.289
7/25/2019 6:00:00 AM,7/25/2019 2:00:00 AM,RTO,-2.437
7/25/2019 7:00:00 AM,7/25/2019 3:00:00 AM,RTO,-2.507
7/25/2019 8:00:00 AM,7/25/2019 4:00:00 AM,RTO,-2.341
7/25/2019 9:00:00 AM,7/25/2019 5:00:00 AM,RTO,-2.575
7/25/2019 10:00:00 AM,7/25/2019 6:00:00 AM,RTO,54.934
7/25/2019 11:00:00 AM,7/25/2019 7:00:00 AM,RTO,439.974
7/25/2019 12:00:00 PM,7/25/2019 8:00:00 AM,RTO,915.361
7/25/2019 1:00:00 PM,7/25/2019 9:00:00 AM,RTO,1154.398
7/25/2019 2:00:00 PM,7/25/2019 10:00:00 AM,RTO,1283.159
7/25/2019 3:00:00 PM,7/25/2019 11:00:00 AM,RTO,1333.223
7/25/2019 4:00:00 PM,7/25/2019 12:00:00 PM,RTO,1306.731
7/25/2019 5:00:00 PM,7/25/2019 1:00:00 PM,RTO,1148.770
7/25/2019 6:00:00 PM,7/25/2019 2:00:00 PM,RTO,1135.459
7/25/2019 7:00:00 PM,7/25/2019 3:00:00 PM,RTO,1131.131
7/25/2019 8:00:00 PM,7/25/2019 4:00:00 PM,RTO,1042.903
7/25/2019 9:00:00 PM,7/25/2019 5:00:00 PM,RTO,820.253
7/25/2019 10:00:00 PM,7/25/2019 6:00:00 PM,RTO,590.208
7/25/2019 11:00:00 PM,7/25/2019 7:00:00 PM,RTO,165.453
7/26/2019 12:00:00 AM,7/25/2019 8:00:00 PM,RTO,2.115
7/26/2019 1:00:00 AM,7/25/2019 9:00:00 PM,RTO,-2.481
7/26/2019 2:00:00 AM,7/25/2019 10:00:00 PM,RTO,-2.450
7/26/2019 3:00:00 AM,7/25/2019 11:00:00 PM,RTO,-2.277
7/26/2019 4:00:00 AM,7/26/2019 12:00:00 AM,RTO,-2.537
7/26/2019 5:00:00 AM,7/26/2019 1:00:00 AM,RTO,-2.517
7/26/2019 6:00:00 AM,7/26/2019 2:00:00 AM,RTO,-2.443
7/26/2019 7:00:00 AM,7/26/2019 3:00:00 AM,RTO,-2.456
7/26/2019 8:00:00 AM,7/26/2019 4:00:00 AM,RTO,-2.419
7/26/2019 9:00:00 AM,7/26/2019 5:00:00 AM,RTO,-2.404
7/26/2019 10:00:00 AM,7/26/2019 6:00:00 AM,RTO,43.579
7/26/2019 11:00:00 AM,7/26/2019 7:00:00 AM,RTO,351.520
7/26/2019 12:00:00 PM,7/26/2019 8:00:00 AM,RTO,771.983
7/26/2019 1:00:00 PM,7/26/2019 9:00:00 AM,RTO,1075.147
7/26/2019 2:00:00 PM,7/26/2019 10:00:00 AM,RTO,1196.419
7/26/2019 3:00:00 PM,7/26/2019 11:00:00 AM,RTO,1243.919
7/26/2019 4:00:00 PM,7/26/2019 12:00:00 PM,RTO,1238.984
7/26/2019 5:00:00 PM,7/26/2019 1:00:00 PM,RTO,1190.000
7/26/2019 6:00:00 PM,7/26/2019 2:00:00 PM,RTO,1155.087
7/26/2019 7:00:00 PM,7/26/2019 3:00:00 PM,RTO,1092.753
7/26/2019 8:00:00 PM,7/26/2019 4:00:00 PM,RTO,968.506
7/26/2019 9:00:00 PM,7/26/2019 5:00:00 PM,RTO,742.271
7/26/2019 10:00:00 PM,7/26/2019 6:00:00 PM,RTO,455.888
7/26/2019 11:00:00 PM,7/26/2019 7:00:00 PM,RTO,149.406
7/27/2019 12:00:00 AM,7/26/2019 8:00:00 PM,RTO,2.825
7/27/2019 1:00:00 AM,7/26/2019 9:00:00 PM,RTO,-1.992
7/27/2019 2:00:00 AM,7/26/2019 10:00:00 PM,RTO,-2.290
7/27/2019 3:00:00 AM,7/26/2019 11:00:00 PM,RTO,13.588
7/27/2019 4:00:00 AM,7/27/2019 12:00:00 AM,RTO,-2.324
7/27/2019 5:00:00 AM,7/27/2019 1:00:00 AM,RTO,-2.151
7/27/2019 6:00:00 AM,7/27/2019 2:00:00 AM,RTO,-2.283
7/27/2019 7:00:00 AM,7/27/2019 3:00:00 AM,RTO,-2.270
7/27/2019 8:00:00 AM,7/27/2019 4:00:00 AM,RTO,-2.144
7/27/2019 9:00:00 AM,7/27/2019 5:00:00 AM,RTO,-2.266
7/27/2019 10:00:00 AM,7/27/2019 6:00:00 AM,RTO,51.074
7/27/2019 11:00:00 AM,7/27/2019 7:00:00 AM,RTO,435.227
7/27/2019 12:00:00 PM,7/27/2019 8:00:00 AM,RTO,892.908
7/27/2019 1:00:00 PM,7/27/2019 9:00:00 AM,RTO,1136.375
7/27/2019 2:00:00 PM,7/27/2019 10:00:00 AM,RTO,1252.611
7/27/2019 3:00:00 PM,7/27/2019 11:00:00 AM,RTO,1301.888
7/27/2019 4:00:00 PM,7/27/2019 12:00:00 PM,RTO,1290.676
7/27/2019 5:00:00 PM,7/27/2019 1:00:00 PM,RTO,1314.604
7/27/2019 6:00:00 PM,7/27/2019 2:00:00 PM,RTO,1285.094
7/27/2019 7:00:00 PM,7/27/2019 3:00:00 PM,RTO,1224.218
7/27/2019 8:00:00 PM,7/27/2019 4:00:00 PM,RTO,1099.463
7/27/2019 9:00:00 PM,7/27/2019 5:00:00 PM,RTO,942.939
7/27/2019 10:00:00 PM,7/27/2019 6:00:00 PM,RTO,630.645
7/27/2019 11:00:00 PM,7/27/2019 7:00:00 PM,RTO,176.558
7/28/2019 12:00:00 AM,7/27/2019 8:00:00 PM,RTO,0.806
7/28/2019 1:00:00 AM,7/27/2019 9:00:00 PM,RTO,-2.486
7/28/2019 2:00:00 AM,7/27/2019 10:00:00 PM,RTO,-2.590
7/28/2019 3:00:00 AM,7/27/2019 11:00:00 PM,RTO,-2.612
7/28/2019 4:00:00 AM,7/28/2019 12:00:00 AM,RTO,-2.337
7/28/2019 5:00:00 AM,7/28/2019 1:00:00 AM,RTO,-2.483
7/28/2019 6:00:00 AM,7/28/2019 2:00:00 AM,RTO,-2.037
7/28/2019 7:00:00 AM,7/28/2019 3:00:00 AM,RTO,-2.175
7/28/2019 8:00:00 AM,7/28/2019 4:00:00 AM,RTO,-2.169
7/28/2019 9:00:00 AM,7/28/2019 5:00:00 AM,RTO,7.915
7/28/2019 10:00:00 AM,7/28/2019 6:00:00 AM,RTO,127.020
7/28/2019 11:00:00 AM,7/28/2019 7:00:00 AM,RTO,513.497
7/28/2019 12:00:00 PM,7/28/2019 8:00:00 AM,RTO,928.744
7/28/2019 1:00:00 PM,7/28/2019 9:00:00 AM,RTO,1156.784
