forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
12/2/2019 12:00:00 AM,12/6/2019 12:00:00 AM,PJM RTO,25630,12759,9751,3120
12/3/2019 12:00:00 AM,12/6/2019 12:00:00 AM,PJM RTO,27768,12719,11913,3136
12/4/2019 12:00:00 AM,12/6/2019 12:00:00 AM,PJM RTO,31575,12719,15126,3730
12/5/2019 12:00:00 AM,12/6/2019 12:00:00 AM,PJM RTO,33873,12719,16253,4901
12/6/2019 12:00:00 AM,12/6/2019 12:00:00 AM,PJM RTO,33320,12719,14219,6382
12/1/2019 12:00:00 AM,12/7/2019 12:00:00 AM,PJM RTO,26456,13467,9950,3039
12/2/2019 12:00:00 AM,12/7/2019 12:00:00 AM,PJM RTO,26480,13465,9947,3068
12/3/2019 12:00:00 AM,12/7/2019 12:00:00 AM,PJM RTO,27429,13425,10916,3088
12/4/2019 12:00:00 AM,12/7/2019 12:00:00 AM,PJM RTO,30045,13425,13445,3175
12/5/2019 12:00:00 AM,12/7/2019 12:00:00 AM,PJM RTO,32794,12156,17584,3054
12/6/2019 12:00:00 AM,12/7/2019 12:00:00 AM,PJM RTO,35302,12156,17492,5654
12/7/2019 12:00:00 AM,12/7/2019 12:00:00 AM,PJM RTO,33960,12756,15180,6024
12/2/2019 12:00:00 AM,12/8/2019 12:00:00 AM,PJM RTO,26253,13505,9709,3039
12/3/2019 12:00:00 AM,12/8/2019 12:00:00 AM,PJM RTO,27118,13465,10594,3059
12/4/2019 12:00:00 AM,12/8/2019 12:00:00 AM,PJM RTO,29715,13465,13104,3146
12/5/2019 12:00:00 AM,12/8/2019 12:00:00 AM,PJM RTO,32494,12196,17255,3043
12/6/2019 12:00:00 AM,12/8/2019 12:00:00 AM,PJM RTO,35097,12276,17167,5654
12/7/2019 12:00:00 AM,12/8/2019 12:00:00 AM,PJM RTO,36747,12876,17851,6020
12/8/2019 12:00:00 AM,12/8/2019 12:00:00 AM,PJM RTO,33452,12881,14388,6183
12/3/2019 12:00:00 AM,12/9/2019 12:00:00 AM,PJM RTO,24827,12321,9472,3034
12/4/2019 12:00:00 AM,12/9/2019 12:00:00 AM,PJM RTO,27194,12321,11752,3121
12/5/2019 12:00:00 AM,12/9/2019 12:00:00 AM,PJM RTO,28859,11052,14789,3018
12/6/2019 12:00:00 AM,12/9/2019 12:00:00 AM,PJM RTO,30393,11132,15252,4009
12/7/2019 12:00:00 AM,12/9/2019 12:00:00 AM,PJM RTO,34090,12323,16062,5705
12/8/2019 12:00:00 AM,12/9/2019 12:00:00 AM,PJM RTO,33540,12340,15396,5804
12/9/2019 12:00:00 AM,12/9/2019 12:00:00 AM,PJM RTO,32944,12280,14666,5998
12/4/2019 12:00:00 AM,12/10/2019 12:00:00 AM,PJM RTO,25455,12323,10075,3057
12/5/2019 12:00:00 AM,12/10/2019 12:00:00 AM,PJM RTO,27086,11003,13129,2954
12/6/2019 12:00:00 AM,12/10/2019 12:00:00 AM,PJM RTO,27446,11083,13403,2960
12/7/2019 12:00:00 AM,12/10/2019 12:00:00 AM,PJM RTO,30324,11979,13708,4637
12/8/2019 12:00:00 AM,12/10/2019 12:00:00 AM,PJM RTO,30254,12047,13596,4611
12/9/2019 12:00:00 AM,12/10/2019 12:00:00 AM,PJM RTO,30014,12022,13381,4611
12/10/2019 12:00:00 AM,12/10/2019 12:00:00 AM,PJM RTO,35430,12282,14927,8221
12/5/2019 12:00:00 AM,12/11/2019 12:00:00 AM,PJM RTO,23929,9060,11915,2954
12/6/2019 12:00:00 AM,12/11/2019 12:00:00 AM,PJM RTO,24619,9140,12521,2958
12/7/2019 12:00:00 AM,12/11/2019 12:00:00 AM,PJM RTO,27360,9740,12988,4632
12/8/2019 12:00:00 AM,12/11/2019 12:00:00 AM,PJM RTO,26824,9808,12410,4606
12/9/2019 12:00:00 AM,12/11/2019 12:00:00 AM,PJM RTO,26786,9783,12397,4606
12/10/2019 12:00:00 AM,12/11/2019 12:00:00 AM,PJM RTO,29108,9783,14737,4588
12/11/2019 12:00:00 AM,12/11/2019 12:00:00 AM,PJM RTO,32411,10921,13754,7736
12/6/2019 12:00:00 AM,12/12/2019 12:00:00 AM,PJM RTO,22738,8468,11430,2840
12/7/2019 12:00:00 AM,12/12/2019 12:00:00 AM,PJM RTO,23535,9068,11314,3153
12/8/2019 12:00:00 AM,12/12/2019 12:00:00 AM,PJM RTO,22821,9136,10545,3140
12/9/2019 12:00:00 AM,12/12/2019 12:00:00 AM,PJM RTO,22782,9111,10532,3139
12/10/2019 12:00:00 AM,12/12/2019 12:00:00 AM,PJM RTO,27596,9783,14191,3622
12/11/2019 12:00:00 AM,12/12/2019 12:00:00 AM,PJM RTO,29259,10921,14109,4229
12/12/2019 12:00:00 AM,12/12/2019 12:00:00 AM,PJM RTO,31923,10916,14449,6558
12/7/2019 12:00:00 AM,12/13/2019 12:00:00 AM,PJM RTO,21086,9066,8904,3116
12/8/2019 12:00:00 AM,12/13/2019 12:00:00 AM,PJM RTO,21320,9134,9083,3103
12/9/2019 12:00:00 AM,12/13/2019 12:00:00 AM,PJM RTO,21281,9109,9070,3102
12/10/2019 12:00:00 AM,12/13/2019 12:00:00 AM,PJM RTO,26103,9781,13268,3054
12/11/2019 12:00:00 AM,12/13/2019 12:00:00 AM,PJM RTO,26703,10921,12113,3669
12/12/2019 12:00:00 AM,12/13/2019 12:00:00 AM,PJM RTO,28581,10916,13387,4278
12/13/2019 12:00:00 AM,12/13/2019 12:00:00 AM,PJM RTO,27531,10297,11052,6182
12/8/2019 12:00:00 AM,12/14/2019 12:00:00 AM,PJM RTO,20008,7958,9224,2826
12/9/2019 12:00:00 AM,12/14/2019 12:00:00 AM,PJM RTO,19969,7933,9211,2825
12/10/2019 12:00:00 AM,12/14/2019 12:00:00 AM,PJM RTO,22791,8605,11144,3042
12/11/2019 12:00:00 AM,12/14/2019 12:00:00 AM,PJM RTO,23688,9744,10984,2960
12/12/2019 12:00:00 AM,12/14/2019 12:00:00 AM,PJM RTO,25492,9739,12541,3212
12/13/2019 12:00:00 AM,12/14/2019 12:00:00 AM,PJM RTO,29724,9457,15344,4923
12/14/2019 12:00:00 AM,12/14/2019 12:00:00 AM,PJM RTO,30097,9580,15311,5206
12/9/2019 12:00:00 AM,12/15/2019 12:00:00 AM,PJM RTO,17513,6253,8480,2780
12/10/2019 12:00:00 AM,12/15/2019 12:00:00 AM,PJM RTO,20846,6925,10924,2997
12/11/2019 12:00:00 AM,12/15/2019 12:00:00 AM,PJM RTO,21530,8144,10474,2912
12/12/2019 12:00:00 AM,12/15/2019 12:00:00 AM,PJM RTO,23289,8139,12006,3144
12/13/2019 12:00:00 AM,12/15/2019 12:00:00 AM,PJM RTO,28123,9239,14875,4009
12/14/2019 12:00:00 AM,12/15/2019 12:00:00 AM,PJM RTO,29076,9519,15110,4447
12/15/2019 12:00:00 AM,12/15/2019 12:00:00 AM,PJM RTO,27325,9519,13219,4587
12/10/2019 12:00:00 AM,12/16/2019 12:00:00 AM,PJM RTO,19845,6765,9891,3189
12/11/2019 12:00:00 AM,12/16/2019 12:00:00 AM,PJM RTO,20584,8145,9295,3144
12/12/2019 12:00:00 AM,12/16/2019 12:00:00 AM,PJM RTO,21596,8140,10340,3116
12/13/2019 12:00:00 AM,12/16/2019 12:00:00 AM,PJM RTO,26511,9252,14304,2955
12/14/2019 12:00:00 AM,12/16/2019 12:00:00 AM,PJM RTO,28059,9532,14755,3772
12/15/2019 12:00:00 AM,12/16/2019 12:00:00 AM,PJM RTO,28388,9532,15053,3803
12/16/2019 12:00:00 AM,12/16/2019 12:00:00 AM,PJM RTO,26707,9532,14070,3105
12/11/2019 12:00:00 AM,12/17/2019 12:00:00 AM,PJM RTO,16867,6863,6997,3007
12/12/2019 12:00:00 AM,12/17/2019 12:00:00 AM,PJM RTO,18135,6858,8298,2979
12/13/2019 12:00:00 AM,12/17/2019 12:00:00 AM,PJM RTO,24673,9206,12588,2879
12/14/2019 12:00:00 AM,12/17/2019 12:00:00 AM,PJM RTO,24673,9397,12308,2968
12/15/2019 12:00:00 AM,12/17/2019 12:00:00 AM,PJM RTO,24934,9397,12543,2994
12/16/2019 12:00:00 AM,12/17/2019 12:00:00 AM,PJM RTO,24671,9397,12709,2565
12/17/2019 12:00:00 AM,12/17/2019 12:00:00 AM,PJM RTO,25979,9315,12183,4481
12/12/2019 12:00:00 AM,12/18/2019 12:00:00 AM,PJM RTO,15825,6537,6315,2973
12/13/2019 12:00:00 AM,12/18/2019 12:00:00 AM,PJM RTO,19859,8885,8100,2874
12/14/2019 12:00:00 AM,12/18/2019 12:00:00 AM,PJM RTO,21548,8940,9645,2963
12/15/2019 12:00:00 AM,12/18/2019 12:00:00 AM,PJM RTO,21922,8940,9993,2989
12/16/2019 12:00:00 AM,12/18/2019 12:00:00 AM,PJM RTO,21513,8940,10019,2554
12/17/2019 12:00:00 AM,12/18/2019 12:00:00 AM,PJM RTO,23420,9123,11043,3254
12/18/2019 12:00:00 AM,12/18/2019 12:00:00 AM,PJM RTO,24946,8455,10804,5687
12/13/2019 12:00:00 AM,12/19/2019 12:00:00 AM,PJM RTO,16375,7411,6109,2855
12/14/2019 12:00:00 AM,12/19/2019 12:00:00 AM,PJM RTO,17711,7691,7195,2825
12/15/2019 12:00:00 AM,12/19/2019 12:00:00 AM,PJM RTO,17739,7691,7197,2851
12/16/2019 12:00:00 AM,12/19/2019 12:00:00 AM,PJM RTO,17330,7691,7223,2416
12/17/2019 12:00:00 AM,12/19/2019 12:00:00 AM,PJM RTO,18235,7609,8065,2561
12/18/2019 12:00:00 AM,12/19/2019 12:00:00 AM,PJM RTO,19245,7541,8207,3497
12/19/2019 12:00:00 AM,12/19/2019 12:00:00 AM,PJM RTO,20654,7666,7286,5702
12/14/2019 12:00:00 AM,12/20/2019 12:00:00 AM,PJM RTO,16189,7691,5747,2751
12/15/2019 12:00:00 AM,12/20/2019 12:00:00 AM,PJM RTO,16217,7691,5749,2777
12/16/2019 12:00:00 AM,12/20/2019 12:00:00 AM,PJM RTO,15867,7691,5783,2393
12/17/2019 12:00:00 AM,12/20/2019 12:00:00 AM,PJM RTO,16794,7609,6647,2538
12/18/2019 12:00:00 AM,12/20/2019 12:00:00 AM,PJM RTO,18062,6941,7715,3406
12/19/2019 12:00:00 AM,12/20/2019 12:00:00 AM,PJM RTO,19667,7066,8459,4142
12/20/2019 12:00:00 AM,12/20/2019 12:00:00 AM,PJM RTO,22943,7580,8490,6873
12/15/2019 12:00:00 AM,12/21/2019 12:00:00 AM,PJM RTO,10313,3809,3745,2759
12/16/2019 12:00:00 AM,12/21/2019 12:00:00 AM,PJM RTO,9912,3809,3729,2374
12/17/2019 12:00:00 AM,12/21/2019 12:00:00 AM,PJM RTO,11903,4516,4869,2518
12/18/2019 12:00:00 AM,12/21/2019 12:00:00 AM,PJM RTO,12545,3848,6138,2559
12/19/2019 12:00:00 AM,12/21/2019 12:00:00 AM,PJM RTO,17079,3973,10141,2965
12/20/2019 12:00:00 AM,12/21/2019 12:00:00 AM,PJM RTO,19876,4325,11626,3925
12/21/2019 12:00:00 AM,12/21/2019 12:00:00 AM,PJM RTO,20943,4260,11342,5341
12/16/2019 12:00:00 AM,12/22/2019 12:00:00 AM,PJM RTO,8627,3833,2520,2274
12/17/2019 12:00:00 AM,12/22/2019 12:00:00 AM,PJM RTO,10375,4540,3317,2518
12/18/2019 12:00:00 AM,12/22/2019 12:00:00 AM,PJM RTO,10422,3868,3995,2559
12/19/2019 12:00:00 AM,12/22/2019 12:00:00 AM,PJM RTO,14157,3993,7553,2611
12/20/2019 12:00:00 AM,12/22/2019 12:00:00 AM,PJM RTO,16598,4345,8942,3311
12/21/2019 12:00:00 AM,12/22/2019 12:00:00 AM,PJM RTO,21444,4280,12339,4825
12/22/2019 12:00:00 AM,12/22/2019 12:00:00 AM,PJM RTO,19297,3613,10671,5013
12/17/2019 12:00:00 AM,12/23/2019 12:00:00 AM,PJM RTO,7808,3220,2098,2490
12/18/2019 12:00:00 AM,12/23/2019 12:00:00 AM,PJM RTO,7374,2548,2342,2484
12/19/2019 12:00:00 AM,12/23/2019 12:00:00 AM,PJM RTO,13097,3973,6588,2536
12/20/2019 12:00:00 AM,12/23/2019 12:00:00 AM,PJM RTO,14234,3973,7675,2586
12/21/2019 12:00:00 AM,12/23/2019 12:00:00 AM,PJM RTO,17368,3908,9295,4165
12/22/2019 12:00:00 AM,12/23/2019 12:00:00 AM,PJM RTO,17878,3273,10276,4329
12/23/2019 12:00:00 AM,12/23/2019 12:00:00 AM,PJM RTO,18444,3273,9366,5805
12/18/2019 12:00:00 AM,12/24/2019 12:00:00 AM,PJM RTO,5372,1683,1349,2340
12/19/2019 12:00:00 AM,12/24/2019 12:00:00 AM,PJM RTO,10932,3618,4931,2383
12/20/2019 12:00:00 AM,12/24/2019 12:00:00 AM,PJM RTO,11916,3618,5906,2392
12/21/2019 12:00:00 AM,12/24/2019 12:00:00 AM,PJM RTO,12491,3553,6154,2784
12/22/2019 12:00:00 AM,12/24/2019 12:00:00 AM,PJM RTO,13094,3148,6494,3452
12/23/2019 12:00:00 AM,12/24/2019 12:00:00 AM,PJM RTO,16003,3148,8276,4579
12/24/2019 12:00:00 AM,12/24/2019 12:00:00 AM,PJM RTO,13230,2359,6239,4632
12/19/2019 12:00:00 AM,12/25/2019 12:00:00 AM,PJM RTO,10699,3618,4723,2358
12/20/2019 12:00:00 AM,12/25/2019 12:00:00 AM,PJM RTO,11791,3618,5798,2375
12/21/2019 12:00:00 AM,12/25/2019 12:00:00 AM,PJM RTO,11551,3553,5741,2257
12/22/2019 12:00:00 AM,12/25/2019 12:00:00 AM,PJM RTO,11285,2918,6081,2286
12/23/2019 12:00:00 AM,12/25/2019 12:00:00 AM,PJM RTO,11184,2918,6007,2259
12/24/2019 12:00:00 AM,12/25/2019 12:00:00 AM,PJM RTO,12514,2359,7131,3024
12/25/2019 12:00:00 AM,12/25/2019 12:00:00 AM,PJM RTO,12607,2359,5950,4298
12/20/2019 12:00:00 AM,12/26/2019 12:00:00 AM,PJM RTO,12662,3618,6669,2375
12/21/2019 12:00:00 AM,12/26/2019 12:00:00 AM,PJM RTO,13461,3553,7651,2257
12/22/2019 12:00:00 AM,12/26/2019 12:00:00 AM,PJM RTO,14326,2918,9122,2286
12/23/2019 12:00:00 AM,12/26/2019 12:00:00 AM,PJM RTO,14193,2918,9016,2259
12/24/2019 12:00:00 AM,12/26/2019 12:00:00 AM,PJM RTO,15941,2359,10564,3018
12/25/2019 12:00:00 AM,12/26/2019 12:00:00 AM,PJM RTO,17376,2359,11314,3703
12/26/2019 12:00:00 AM,12/26/2019 12:00:00 AM,PJM RTO,16404,2359,10163,3882
12/21/2019 12:00:00 AM,12/27/2019 12:00:00 AM,PJM RTO,13354,3553,7552,2249
12/22/2019 12:00:00 AM,12/27/2019 12:00:00 AM,PJM RTO,14219,2918,9023,2278
12/23/2019 12:00:00 AM,12/27/2019 12:00:00 AM,PJM RTO,14086,2918,8917,2251
12/24/2019 12:00:00 AM,12/27/2019 12:00:00 AM,PJM RTO,16433,2359,11468,2606
12/25/2019 12:00:00 AM,12/27/2019 12:00:00 AM,PJM RTO,17407,2359,12463,2585
12/26/2019 12:00:00 AM,12/27/2019 12:00:00 AM,PJM RTO,17903,2359,12918,2626
12/27/2019 12:00:00 AM,12/27/2019 12:00:00 AM,PJM RTO,21399,1359,14000,6040
12/22/2019 12:00:00 AM,12/28/2019 12:00:00 AM,PJM RTO,11682,2114,7295,2273
12/23/2019 12:00:00 AM,12/28/2019 12:00:00 AM,PJM RTO,11639,2114,7279,2246
12/24/2019 12:00:00 AM,12/28/2019 12:00:00 AM,PJM RTO,14369,2359,9452,2558
12/25/2019 12:00:00 AM,12/28/2019 12:00:00 AM,PJM RTO,14144,2359,9239,2546
12/26/2019 12:00:00 AM,12/28/2019 12:00:00 AM,PJM RTO,14651,2359,9689,2603
12/27/2019 12:00:00 AM,12/28/2019 12:00:00 AM,PJM RTO,18997,1359,12116,5522
12/28/2019 12:00:00 AM,12/28/2019 12:00:00 AM,PJM RTO,20605,1359,12859,6387
12/23/2019 12:00:00 AM,12/29/2019 12:00:00 AM,PJM RTO,9619,2114,5259,2246
12/24/2019 12:00:00 AM,12/29/2019 12:00:00 AM,PJM RTO,11062,2359,6145,2558
12/25/2019 12:00:00 AM,12/29/2019 12:00:00 AM,PJM RTO,10837,2359,5932,2546
12/26/2019 12:00:00 AM,12/29/2019 12:00:00 AM,PJM RTO,10844,2359,5882,2603
12/27/2019 12:00:00 AM,12/29/2019 12:00:00 AM,PJM RTO,14384,1359,8103,4922
12/28/2019 12:00:00 AM,12/29/2019 12:00:00 AM,PJM RTO,17881,1359,11398,5124
12/29/2019 12:00:00 AM,12/29/2019 12:00:00 AM,PJM RTO,17795,1234,9587,6974
12/24/2019 12:00:00 AM,12/30/2019 12:00:00 AM,PJM RTO,10753,2129,6067,2557
12/25/2019 12:00:00 AM,12/30/2019 12:00:00 AM,PJM RTO,10535,2129,5861,2545
12/26/2019 12:00:00 AM,12/30/2019 12:00:00 AM,PJM RTO,10542,2129,5811,2602
12/27/2019 12:00:00 AM,12/30/2019 12:00:00 AM,PJM RTO,12440,1129,6415,4896
12/28/2019 12:00:00 AM,12/30/2019 12:00:00 AM,PJM RTO,15484,1129,9265,5090
12/29/2019 12:00:00 AM,12/30/2019 12:00:00 AM,PJM RTO,14990,1004,8858,5128
12/30/2019 12:00:00 AM,12/30/2019 12:00:00 AM,PJM RTO,16848,979,10729,5140
12/25/2019 12:00:00 AM,12/31/2019 12:00:00 AM,PJM RTO,9910,2129,5569,2212
12/26/2019 12:00:00 AM,12/31/2019 12:00:00 AM,PJM RTO,9938,2129,5569,2240
12/27/2019 12:00:00 AM,12/31/2019 12:00:00 AM,PJM RTO,12896,1129,6941,4826
12/28/2019 12:00:00 AM,12/31/2019 12:00:00 AM,PJM RTO,15056,1129,9036,4891
12/29/2019 12:00:00 AM,12/31/2019 12:00:00 AM,PJM RTO,15001,1004,9072,4925
12/30/2019 12:00:00 AM,12/31/2019 12:00:00 AM,PJM RTO,15600,979,10468,4153
12/31/2019 12:00:00 AM,12/31/2019 12:00:00 AM,PJM RTO,17387,979,9546,6862
12/26/2019 12:00:00 AM,1/1/2020 12:00:00 AM,PJM RTO,5561,829,2812,1920
12/27/2019 12:00:00 AM,1/1/2020 12:00:00 AM,PJM RTO,8292,829,3791,3672
12/28/2019 12:00:00 AM,1/1/2020 12:00:00 AM,PJM RTO,8566,829,4057,3680
12/29/2019 12:00:00 AM,1/1/2020 12:00:00 AM,PJM RTO,9070,829,4582,3659
12/30/2019 12:00:00 AM,1/1/2020 12:00:00 AM,PJM RTO,10755,804,7054,2897
12/31/2019 12:00:00 AM,1/1/2020 12:00:00 AM,PJM RTO,11287,804,7288,3195
1/1/2020 12:00:00 AM,1/1/2020 12:00:00 AM,PJM RTO,13491,964,8464,4063
12/27/2019 12:00:00 AM,1/2/2020 12:00:00 AM,PJM RTO,8024,829,3523,3672
12/28/2019 12:00:00 AM,1/2/2020 12:00:00 AM,PJM RTO,8304,829,3795,3680
12/29/2019 12:00:00 AM,1/2/2020 12:00:00 AM,PJM RTO,8487,829,3999,3659
12/30/2019 12:00:00 AM,1/2/2020 12:00:00 AM,PJM RTO,10172,804,6471,2897
12/31/2019 12:00:00 AM,1/2/2020 12:00:00 AM,PJM RTO,11068,804,7069,3195
1/1/2020 12:00:00 AM,1/2/2020 12:00:00 AM,PJM RTO,13898,964,9305,3629
1/2/2020 12:00:00 AM,1/2/2020 12:00:00 AM,PJM RTO,14364,964,8527,4873
12/28/2019 12:00:00 AM,1/3/2020 12:00:00 AM,PJM RTO,8837,1612,3851,3374
12/29/2019 12:00:00 AM,1/3/2020 12:00:00 AM,PJM RTO,9021,1612,4055,3354
12/30/2019 12:00:00 AM,1/3/2020 12:00:00 AM,PJM RTO,10817,1587,6333,2897
12/31/2019 12:00:00 AM,1/3/2020 12:00:00 AM,PJM RTO,12095,1727,7214,3154
1/1/2020 12:00:00 AM,1/3/2020 12:00:00 AM,PJM RTO,14549,1887,9294,3368
1/2/2020 12:00:00 AM,1/3/2020 12:00:00 AM,PJM RTO,15635,1887,10330,3418
1/3/2020 12:00:00 AM,1/3/2020 12:00:00 AM,PJM RTO,16265,1886,9667,4712
12/29/2019 12:00:00 AM,1/4/2020 12:00:00 AM,PJM RTO,9232,2302,3617,3313
12/30/2019 12:00:00 AM,1/4/2020 12:00:00 AM,PJM RTO,9348,2277,4219,2852
12/31/2019 12:00:00 AM,1/4/2020 12:00:00 AM,PJM RTO,10872,2417,5355,3100
1/1/2020 12:00:00 AM,1/4/2020 12:00:00 AM,PJM RTO,13533,2592,7638,3303
1/2/2020 12:00:00 AM,1/4/2020 12:00:00 AM,PJM RTO,15722,2592,9798,3332
1/3/2020 12:00:00 AM,1/4/2020 12:00:00 AM,PJM RTO,18764,2591,12038,4135
1/4/2020 12:00:00 AM,1/4/2020 12:00:00 AM,PJM RTO,20317,2416,12349,5552
12/30/2019 12:00:00 AM,1/5/2020 12:00:00 AM,PJM RTO,7279,2327,2110,2842
12/31/2019 12:00:00 AM,1/5/2020 12:00:00 AM,PJM RTO,7909,2467,2362,3080
1/1/2020 12:00:00 AM,1/5/2020 12:00:00 AM,PJM RTO,12047,2642,6128,3277
1/2/2020 12:00:00 AM,1/5/2020 12:00:00 AM,PJM RTO,12281,2642,6339,3300
1/3/2020 12:00:00 AM,1/5/2020 12:00:00 AM,PJM RTO,16628,2641,9915,4072
1/4/2020 12:00:00 AM,1/5/2020 12:00:00 AM,PJM RTO,18704,2466,11389,4849
1/5/2020 12:00:00 AM,1/5/2020 12:00:00 AM,PJM RTO,18310,2466,10495,5349
12/31/2019 12:00:00 AM,1/6/2020 12:00:00 AM,PJM RTO,6992,2467,1445,3080
1/1/2020 12:00:00 AM,1/6/2020 12:00:00 AM,PJM RTO,10339,2642,4420,3277
1/2/2020 12:00:00 AM,1/6/2020 12:00:00 AM,PJM RTO,10573,2642,4631,3300
1/3/2020 12:00:00 AM,1/6/2020 12:00:00 AM,PJM RTO,14985,2641,8985,3359
1/4/2020 12:00:00 AM,1/6/2020 12:00:00 AM,PJM RTO,17291,2466,10628,4197
1/5/2020 12:00:00 AM,1/6/2020 12:00:00 AM,PJM RTO,18741,2466,10950,5325
1/6/2020 12:00:00 AM,1/6/2020 12:00:00 AM,PJM RTO,17721,2326,10847,4548
1/1/2020 12:00:00 AM,1/7/2020 12:00:00 AM,PJM RTO,11507,2467,6701,2339
1/2/2020 12:00:00 AM,1/7/2020 12:00:00 AM,PJM RTO,11741,2467,6912,2362
1/3/2020 12:00:00 AM,1/7/2020 12:00:00 AM,PJM RTO,15828,2466,10944,2418
1/4/2020 12:00:00 AM,1/7/2020 12:00:00 AM,PJM RTO,18135,2466,13257,2412
1/5/2020 12:00:00 AM,1/7/2020 12:00:00 AM,PJM RTO,18604,2466,13279,2859
1/6/2020 12:00:00 AM,1/7/2020 12:00:00 AM,PJM RTO,20198,2326,14594,3278
1/7/2020 12:00:00 AM,1/7/2020 12:00:00 AM,PJM RTO,18928,2326,12601,4001
1/2/2020 12:00:00 AM,1/8/2020 12:00:00 AM,PJM RTO,7324,2327,2660,2337
1/3/2020 12:00:00 AM,1/8/2020 12:00:00 AM,PJM RTO,11632,2326,6914,2392
1/4/2020 12:00:00 AM,1/8/2020 12:00:00 AM,PJM RTO,12024,2326,7287,2411
1/5/2020 12:00:00 AM,1/8/2020 12:00:00 AM,PJM RTO,12510,2326,7291,2893
1/6/2020 12:00:00 AM,1/8/2020 12:00:00 AM,PJM RTO,13409,2326,8024,3059
1/7/2020 12:00:00 AM,1/8/2020 12:00:00 AM,PJM RTO,13722,2326,8396,3000
1/8/2020 12:00:00 AM,1/8/2020 12:00:00 AM,PJM RTO,14703,2326,7701,4676
1/3/2020 12:00:00 AM,1/9/2020 12:00:00 AM,PJM RTO,12065,2372,7303,2390
1/4/2020 12:00:00 AM,1/9/2020 12:00:00 AM,PJM RTO,12153,2372,7372,2409
1/5/2020 12:00:00 AM,1/9/2020 12:00:00 AM,PJM RTO,12590,2372,7376,2842
1/6/2020 12:00:00 AM,1/9/2020 12:00:00 AM,PJM RTO,13132,2372,7772,2988
1/7/2020 12:00:00 AM,1/9/2020 12:00:00 AM,PJM RTO,15350,2372,10024,2954
1/8/2020 12:00:00 AM,1/9/2020 12:00:00 AM,PJM RTO,17215,2372,11217,3626
1/9/2020 12:00:00 AM,1/9/2020 12:00:00 AM,PJM RTO,17582,2372,10268,4942
1/4/2020 12:00:00 AM,1/10/2020 12:00:00 AM,PJM RTO,9293,2372,4718,2203
1/5/2020 12:00:00 AM,1/10/2020 12:00:00 AM,PJM RTO,9730,2372,4722,2636
1/6/2020 12:00:00 AM,1/10/2020 12:00:00 AM,PJM RTO,10272,2372,5118,2782
1/7/2020 12:00:00 AM,1/10/2020 12:00:00 AM,PJM RTO,11196,2372,6008,2816
1/8/2020 12:00:00 AM,1/10/2020 12:00:00 AM,PJM RTO,13595,2481,7986,3128
1/9/2020 12:00:00 AM,1/10/2020 12:00:00 AM,PJM RTO,15388,2481,8531,4376
1/10/2020 12:00:00 AM,1/10/2020 12:00:00 AM,PJM RTO,17322,2454,9422,5446
1/5/2020 12:00:00 AM,1/11/2020 12:00:00 AM,PJM RTO,9855,2917,4365,2573
1/6/2020 12:00:00 AM,1/11/2020 12:00:00 AM,PJM RTO,10397,2917,4761,2719
1/7/2020 12:00:00 AM,1/11/2020 12:00:00 AM,PJM RTO,12272,2917,6551,2804
1/8/2020 12:00:00 AM,1/11/2020 12:00:00 AM,PJM RTO,13874,3026,8028,2820
1/9/2020 12:00:00 AM,1/11/2020 12:00:00 AM,PJM RTO,16229,3026,9449,3754
1/10/2020 12:00:00 AM,1/11/2020 12:00:00 AM,PJM RTO,16768,2999,9639,4130
1/11/2020 12:00:00 AM,1/11/2020 12:00:00 AM,PJM RTO,17824,2999,9708,5117
1/6/2020 12:00:00 AM,1/12/2020 12:00:00 AM,PJM RTO,10424,2917,4788,2719
1/7/2020 12:00:00 AM,1/12/2020 12:00:00 AM,PJM RTO,11313,2917,5592,2804
1/8/2020 12:00:00 AM,1/12/2020 12:00:00 AM,PJM RTO,12600,3026,6754,2820
1/9/2020 12:00:00 AM,1/12/2020 12:00:00 AM,PJM RTO,14873,3026,8880,2967
1/10/2020 12:00:00 AM,1/12/2020 12:00:00 AM,PJM RTO,15521,2999,9598,2924
1/11/2020 12:00:00 AM,1/12/2020 12:00:00 AM,PJM RTO,17240,2999,10590,3651
1/12/2020 12:00:00 AM,1/12/2020 12:00:00 AM,PJM RTO,15730,2999,8736,3995
1/7/2020 12:00:00 AM,1/13/2020 12:00:00 AM,PJM RTO,8353,3116,2883,2354
1/8/2020 12:00:00 AM,1/13/2020 12:00:00 AM,PJM RTO,8964,3116,3478,2370
1/9/2020 12:00:00 AM,1/13/2020 12:00:00 AM,PJM RTO,14718,3116,9085,2517
1/10/2020 12:00:00 AM,1/13/2020 12:00:00 AM,PJM RTO,16007,3089,10444,2474
1/11/2020 12:00:00 AM,1/13/2020 12:00:00 AM,PJM RTO,18600,3089,11859,3652
1/12/2020 12:00:00 AM,1/13/2020 12:00:00 AM,PJM RTO,18422,3089,11667,3666
1/13/2020 12:00:00 AM,1/13/2020 12:00:00 AM,PJM RTO,20274,3089,11898,5287
1/8/2020 12:00:00 AM,1/14/2020 12:00:00 AM,PJM RTO,11546,3116,6224,2206
1/9/2020 12:00:00 AM,1/14/2020 12:00:00 AM,PJM RTO,10829,3116,5357,2356
