forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
3/4/2021 12:00:00 AM,3/5/2021 12:00:00 AM,PJM RTO,27037,7752,13779,5506
3/4/2021 12:00:00 AM,3/6/2021 12:00:00 AM,PJM RTO,28794,11226,14262,3306
3/4/2021 12:00:00 AM,3/7/2021 12:00:00 AM,PJM RTO,25582,11180,11138,3264
3/4/2021 12:00:00 AM,3/8/2021 12:00:00 AM,PJM RTO,24971,12998,9259,2714
3/4/2021 12:00:00 AM,3/9/2021 12:00:00 AM,PJM RTO,25907,13705,9508,2694
3/4/2021 12:00:00 AM,3/10/2021 12:00:00 AM,PJM RTO,25874,13954,9226,2694
3/3/2021 12:00:00 AM,3/3/2021 12:00:00 AM,PJM RTO,33096,7791,15214,10091
3/3/2021 12:00:00 AM,3/4/2021 12:00:00 AM,PJM RTO,28228,8209,14202,5817
3/3/2021 12:00:00 AM,3/5/2021 12:00:00 AM,PJM RTO,23732,7752,11324,4656
3/3/2021 12:00:00 AM,3/6/2021 12:00:00 AM,PJM RTO,24435,11226,9979,3230
3/3/2021 12:00:00 AM,3/7/2021 12:00:00 AM,PJM RTO,20973,11180,6605,3188
3/3/2021 12:00:00 AM,3/8/2021 12:00:00 AM,PJM RTO,21905,12998,6221,2686
3/3/2021 12:00:00 AM,3/9/2021 12:00:00 AM,PJM RTO,21728,13705,5342,2681
3/2/2021 12:00:00 AM,3/2/2021 12:00:00 AM,PJM RTO,29846,6896,14108,8842
3/2/2021 12:00:00 AM,3/3/2021 12:00:00 AM,PJM RTO,30317,6940,15465,7912
3/2/2021 12:00:00 AM,3/4/2021 12:00:00 AM,PJM RTO,25498,7358,13950,4190
3/2/2021 12:00:00 AM,3/5/2021 12:00:00 AM,PJM RTO,20981,6901,10281,3799
3/2/2021 12:00:00 AM,3/6/2021 12:00:00 AM,PJM RTO,22573,10375,9096,3102
3/2/2021 12:00:00 AM,3/7/2021 12:00:00 AM,PJM RTO,19788,10329,6399,3060
3/2/2021 12:00:00 AM,3/8/2021 12:00:00 AM,PJM RTO,21103,12168,6377,2558
3/1/2021 12:00:00 AM,3/1/2021 12:00:00 AM,PJM RTO,26390,6808,11713,7869
3/1/2021 12:00:00 AM,3/2/2021 12:00:00 AM,PJM RTO,26044,6896,14282,4866
3/1/2021 12:00:00 AM,3/3/2021 12:00:00 AM,PJM RTO,25731,6940,14484,4307
3/1/2021 12:00:00 AM,3/4/2021 12:00:00 AM,PJM RTO,24013,7358,13192,3463
3/1/2021 12:00:00 AM,3/5/2021 12:00:00 AM,PJM RTO,19943,6901,9641,3401
3/1/2021 12:00:00 AM,3/6/2021 12:00:00 AM,PJM RTO,20806,10375,7722,2709
3/1/2021 12:00:00 AM,3/7/2021 12:00:00 AM,PJM RTO,18735,10329,5697,2709
2/28/2021 12:00:00 AM,2/28/2021 12:00:00 AM,PJM RTO,25367,3781,12010,9576
2/28/2021 12:00:00 AM,3/1/2021 12:00:00 AM,PJM RTO,25470,6808,12123,6539
2/28/2021 12:00:00 AM,3/2/2021 12:00:00 AM,PJM RTO,23983,6896,13351,3736
2/28/2021 12:00:00 AM,3/3/2021 12:00:00 AM,PJM RTO,23877,6940,13533,3404
2/28/2021 12:00:00 AM,3/4/2021 12:00:00 AM,PJM RTO,22795,7358,12079,3358
2/28/2021 12:00:00 AM,3/5/2021 12:00:00 AM,PJM RTO,19782,6901,9526,3355
2/28/2021 12:00:00 AM,3/6/2021 12:00:00 AM,PJM RTO,20794,10375,7744,2675
2/27/2021 12:00:00 AM,2/27/2021 12:00:00 AM,PJM RTO,26366,3260,13677,9429
2/27/2021 12:00:00 AM,2/28/2021 12:00:00 AM,PJM RTO,24962,3843,13386,7733
2/27/2021 12:00:00 AM,3/1/2021 12:00:00 AM,PJM RTO,24697,6870,11993,5834
2/27/2021 12:00:00 AM,3/2/2021 12:00:00 AM,PJM RTO,23802,6958,13086,3758
2/27/2021 12:00:00 AM,3/3/2021 12:00:00 AM,PJM RTO,23792,7002,13378,3412
2/27/2021 12:00:00 AM,3/4/2021 12:00:00 AM,PJM RTO,22888,7420,12104,3364
2/27/2021 12:00:00 AM,3/5/2021 12:00:00 AM,PJM RTO,19837,6963,9513,3361
2/26/2021 12:00:00 AM,2/26/2021 12:00:00 AM,PJM RTO,23394,2642,11867,8885
2/26/2021 12:00:00 AM,2/27/2021 12:00:00 AM,PJM RTO,26457,3422,14978,8057
2/26/2021 12:00:00 AM,2/28/2021 12:00:00 AM,PJM RTO,24016,3993,13260,6763
2/26/2021 12:00:00 AM,3/1/2021 12:00:00 AM,PJM RTO,22455,7020,11126,4309
2/26/2021 12:00:00 AM,3/2/2021 12:00:00 AM,PJM RTO,23161,7108,13227,2826
2/26/2021 12:00:00 AM,3/3/2021 12:00:00 AM,PJM RTO,23664,7152,13689,2823
2/26/2021 12:00:00 AM,3/4/2021 12:00:00 AM,PJM RTO,22473,7570,12140,2763
2/25/2021 12:00:00 AM,2/25/2021 12:00:00 AM,PJM RTO,23893,2333,13243,8317
2/25/2021 12:00:00 AM,2/26/2021 12:00:00 AM,PJM RTO,23518,2699,13612,7207
2/25/2021 12:00:00 AM,2/27/2021 12:00:00 AM,PJM RTO,22762,3466,13168,6128
2/25/2021 12:00:00 AM,2/28/2021 12:00:00 AM,PJM RTO,22944,4037,13515,5392
2/25/2021 12:00:00 AM,3/1/2021 12:00:00 AM,PJM RTO,21018,7020,10549,3449
2/25/2021 12:00:00 AM,3/2/2021 12:00:00 AM,PJM RTO,22255,7108,12322,2825
2/25/2021 12:00:00 AM,3/3/2021 12:00:00 AM,PJM RTO,21959,7152,11985,2822
2/24/2021 12:00:00 AM,2/24/2021 12:00:00 AM,PJM RTO,24697,2321,14176,8200
2/24/2021 12:00:00 AM,2/25/2021 12:00:00 AM,PJM RTO,25281,2333,14932,8016
2/24/2021 12:00:00 AM,2/26/2021 12:00:00 AM,PJM RTO,23169,2699,13249,7221
2/24/2021 12:00:00 AM,2/27/2021 12:00:00 AM,PJM RTO,22808,3466,13122,6220
2/24/2021 12:00:00 AM,2/28/2021 12:00:00 AM,PJM RTO,19997,4037,10472,5488
2/24/2021 12:00:00 AM,3/1/2021 12:00:00 AM,PJM RTO,19416,7020,8840,3556
2/24/2021 12:00:00 AM,3/2/2021 12:00:00 AM,PJM RTO,20167,7108,10123,2936
2/23/2021 12:00:00 AM,2/23/2021 12:00:00 AM,PJM RTO,22668,2455,9741,10472
2/23/2021 12:00:00 AM,2/24/2021 12:00:00 AM,PJM RTO,22761,2321,12438,8002
2/23/2021 12:00:00 AM,2/25/2021 12:00:00 AM,PJM RTO,22575,2333,12089,8153
2/23/2021 12:00:00 AM,2/26/2021 12:00:00 AM,PJM RTO,20922,2699,10280,7943
2/23/2021 12:00:00 AM,2/27/2021 12:00:00 AM,PJM RTO,20936,3466,10684,6786
2/23/2021 12:00:00 AM,2/28/2021 12:00:00 AM,PJM RTO,18153,4037,8059,6057
2/23/2021 12:00:00 AM,3/1/2021 12:00:00 AM,PJM RTO,17795,7020,7142,3633
2/22/2021 12:00:00 AM,2/22/2021 12:00:00 AM,PJM RTO,18666,2527,5937,10202
2/22/2021 12:00:00 AM,2/23/2021 12:00:00 AM,PJM RTO,20407,2475,9930,8002
2/22/2021 12:00:00 AM,2/24/2021 12:00:00 AM,PJM RTO,20991,2321,11137,7533
2/22/2021 12:00:00 AM,2/25/2021 12:00:00 AM,PJM RTO,20576,2333,10938,7305
2/22/2021 12:00:00 AM,2/26/2021 12:00:00 AM,PJM RTO,19624,2699,9804,7121
2/22/2021 12:00:00 AM,2/27/2021 12:00:00 AM,PJM RTO,18579,3301,9045,6233
2/22/2021 12:00:00 AM,2/28/2021 12:00:00 AM,PJM RTO,16105,3872,6729,5504
2/21/2021 12:00:00 AM,2/21/2021 12:00:00 AM,PJM RTO,18073,1294,5282,11497
2/21/2021 12:00:00 AM,2/22/2021 12:00:00 AM,PJM RTO,21663,2527,8621,10515
2/21/2021 12:00:00 AM,2/23/2021 12:00:00 AM,PJM RTO,18845,2475,9313,7057
2/21/2021 12:00:00 AM,2/24/2021 12:00:00 AM,PJM RTO,19791,2321,10564,6906
2/21/2021 12:00:00 AM,2/25/2021 12:00:00 AM,PJM RTO,19444,2333,10355,6756
2/21/2021 12:00:00 AM,2/26/2021 12:00:00 AM,PJM RTO,18166,2699,8895,6572
2/21/2021 12:00:00 AM,2/27/2021 12:00:00 AM,PJM RTO,18897,3301,9272,6324
2/20/2021 12:00:00 AM,2/20/2021 12:00:00 AM,PJM RTO,17739,1294,4654,11791
2/20/2021 12:00:00 AM,2/21/2021 12:00:00 AM,PJM RTO,18350,1294,7307,9749
2/20/2021 12:00:00 AM,2/22/2021 12:00:00 AM,PJM RTO,20227,2527,8309,9391
2/20/2021 12:00:00 AM,2/23/2021 12:00:00 AM,PJM RTO,18865,2475,9325,7065
2/20/2021 12:00:00 AM,2/24/2021 12:00:00 AM,PJM RTO,19510,2321,10207,6982
2/20/2021 12:00:00 AM,2/25/2021 12:00:00 AM,PJM RTO,19185,2333,10154,6698
2/20/2021 12:00:00 AM,2/26/2021 12:00:00 AM,PJM RTO,17903,2699,8694,6510
2/19/2021 12:00:00 AM,2/19/2021 12:00:00 AM,PJM RTO,16548,1229,3148,12171
2/19/2021 12:00:00 AM,2/20/2021 12:00:00 AM,PJM RTO,16510,1294,5810,9406
2/19/2021 12:00:00 AM,2/21/2021 12:00:00 AM,PJM RTO,16571,1294,6819,8458
2/19/2021 12:00:00 AM,2/22/2021 12:00:00 AM,PJM RTO,16911,2527,7296,7088
2/19/2021 12:00:00 AM,2/23/2021 12:00:00 AM,PJM RTO,17303,2475,8091,6737
2/19/2021 12:00:00 AM,2/24/2021 12:00:00 AM,PJM RTO,18270,2321,9250,6699
2/19/2021 12:00:00 AM,2/25/2021 12:00:00 AM,PJM RTO,17939,2333,9055,6551
2/18/2021 12:00:00 AM,2/18/2021 12:00:00 AM,PJM RTO,17942,1079,4038,12825
2/18/2021 12:00:00 AM,2/19/2021 12:00:00 AM,PJM RTO,15790,1229,4744,9817
2/18/2021 12:00:00 AM,2/20/2021 12:00:00 AM,PJM RTO,13646,1294,5316,7036
2/18/2021 12:00:00 AM,2/21/2021 12:00:00 AM,PJM RTO,13429,1294,5428,6707
2/18/2021 12:00:00 AM,2/22/2021 12:00:00 AM,PJM RTO,14960,2527,5814,6619
2/18/2021 12:00:00 AM,2/23/2021 12:00:00 AM,PJM RTO,15161,2475,6209,6477
2/18/2021 12:00:00 AM,2/24/2021 12:00:00 AM,PJM RTO,15584,2321,6824,6439
2/17/2021 12:00:00 AM,2/17/2021 12:00:00 AM,PJM RTO,20893,1079,5892,13922
2/17/2021 12:00:00 AM,2/18/2021 12:00:00 AM,PJM RTO,16567,1079,6085,9403
2/17/2021 12:00:00 AM,2/19/2021 12:00:00 AM,PJM RTO,14056,1229,4524,8303
2/17/2021 12:00:00 AM,2/20/2021 12:00:00 AM,PJM RTO,14379,1294,6802,6283
2/17/2021 12:00:00 AM,2/21/2021 12:00:00 AM,PJM RTO,12372,1294,4795,6283
2/17/2021 12:00:00 AM,2/22/2021 12:00:00 AM,PJM RTO,13496,2527,4862,6107
2/17/2021 12:00:00 AM,2/23/2021 12:00:00 AM,PJM RTO,13436,2475,4900,6061
2/16/2021 12:00:00 AM,2/16/2021 12:00:00 AM,PJM RTO,22701,1079,7115,14507
2/16/2021 12:00:00 AM,2/17/2021 12:00:00 AM,PJM RTO,16800,1079,6486,9235
2/16/2021 12:00:00 AM,2/18/2021 12:00:00 AM,PJM RTO,15187,1079,5908,8200
2/16/2021 12:00:00 AM,2/19/2021 12:00:00 AM,PJM RTO,13162,1229,4025,7908
2/16/2021 12:00:00 AM,2/20/2021 12:00:00 AM,PJM RTO,14625,1294,7235,6096
2/16/2021 12:00:00 AM,2/21/2021 12:00:00 AM,PJM RTO,12132,1294,4742,6096
2/16/2021 12:00:00 AM,2/22/2021 12:00:00 AM,PJM RTO,13393,2527,4779,6087
2/15/2021 12:00:00 AM,2/15/2021 12:00:00 AM,PJM RTO,17566,531,4699,12336
2/15/2021 12:00:00 AM,2/16/2021 12:00:00 AM,PJM RTO,17888,1079,7333,9476
2/15/2021 12:00:00 AM,2/17/2021 12:00:00 AM,PJM RTO,15584,1079,7688,6817
2/15/2021 12:00:00 AM,2/18/2021 12:00:00 AM,PJM RTO,13797,1079,6486,6232
2/15/2021 12:00:00 AM,2/19/2021 12:00:00 AM,PJM RTO,12357,1229,5178,5950
2/15/2021 12:00:00 AM,2/20/2021 12:00:00 AM,PJM RTO,13630,1294,7099,5237
2/15/2021 12:00:00 AM,2/21/2021 12:00:00 AM,PJM RTO,11351,1294,4820,5237
2/14/2021 12:00:00 AM,2/14/2021 12:00:00 AM,PJM RTO,18937,543,5321,13073
2/14/2021 12:00:00 AM,2/15/2021 12:00:00 AM,PJM RTO,18434,543,7250,10641
2/14/2021 12:00:00 AM,2/16/2021 12:00:00 AM,PJM RTO,17195,1091,7682,8422
2/14/2021 12:00:00 AM,2/17/2021 12:00:00 AM,PJM RTO,14891,1091,7434,6366
2/14/2021 12:00:00 AM,2/18/2021 12:00:00 AM,PJM RTO,13337,1091,6320,5926
2/14/2021 12:00:00 AM,2/19/2021 12:00:00 AM,PJM RTO,11897,1241,5012,5644
2/14/2021 12:00:00 AM,2/20/2021 12:00:00 AM,PJM RTO,12982,1306,6545,5131
2/13/2021 12:00:00 AM,2/13/2021 12:00:00 AM,PJM RTO,17844,531,5314,11999
2/13/2021 12:00:00 AM,2/14/2021 12:00:00 AM,PJM RTO,17827,543,7670,9614
2/13/2021 12:00:00 AM,2/15/2021 12:00:00 AM,PJM RTO,17028,543,7256,9229
2/13/2021 12:00:00 AM,2/16/2021 12:00:00 AM,PJM RTO,15927,1091,7676,7160
2/13/2021 12:00:00 AM,2/17/2021 12:00:00 AM,PJM RTO,14112,1091,7110,5911
2/13/2021 12:00:00 AM,2/18/2021 12:00:00 AM,PJM RTO,12911,1091,5986,5834
2/13/2021 12:00:00 AM,2/19/2021 12:00:00 AM,PJM RTO,11801,1241,5008,5552
2/12/2021 12:00:00 AM,2/12/2021 12:00:00 AM,PJM RTO,17052,518,5889,10645
2/12/2021 12:00:00 AM,2/13/2021 12:00:00 AM,PJM RTO,15205,531,7476,7198
2/12/2021 12:00:00 AM,2/14/2021 12:00:00 AM,PJM RTO,14206,543,7081,6582
2/12/2021 12:00:00 AM,2/15/2021 12:00:00 AM,PJM RTO,14038,543,7134,6361
2/12/2021 12:00:00 AM,2/16/2021 12:00:00 AM,PJM RTO,13186,1091,6376,5719
2/12/2021 12:00:00 AM,2/17/2021 12:00:00 AM,PJM RTO,12727,1091,5917,5719
2/12/2021 12:00:00 AM,2/18/2021 12:00:00 AM,PJM RTO,12191,1091,5458,5642
2/11/2021 12:00:00 AM,2/11/2021 12:00:00 AM,PJM RTO,17563,627,4293,12643
2/11/2021 12:00:00 AM,2/12/2021 12:00:00 AM,PJM RTO,16560,627,7262,8671
2/11/2021 12:00:00 AM,2/13/2021 12:00:00 AM,PJM RTO,13922,640,6838,6444
2/11/2021 12:00:00 AM,2/14/2021 12:00:00 AM,PJM RTO,13108,652,6628,5828
2/11/2021 12:00:00 AM,2/15/2021 12:00:00 AM,PJM RTO,13572,652,7023,5897
2/11/2021 12:00:00 AM,2/16/2021 12:00:00 AM,PJM RTO,12595,1200,5903,5492
2/11/2021 12:00:00 AM,2/17/2021 12:00:00 AM,PJM RTO,11337,1200,4645,5492
2/10/2021 12:00:00 AM,2/10/2021 12:00:00 AM,PJM RTO,15396,627,4091,10678
2/10/2021 12:00:00 AM,2/11/2021 12:00:00 AM,PJM RTO,15957,627,7175,8155
2/10/2021 12:00:00 AM,2/12/2021 12:00:00 AM,PJM RTO,14247,627,6550,7070
2/10/2021 12:00:00 AM,2/13/2021 12:00:00 AM,PJM RTO,12114,640,4938,6536
2/10/2021 12:00:00 AM,2/14/2021 12:00:00 AM,PJM RTO,11149,652,3987,6510
2/10/2021 12:00:00 AM,2/15/2021 12:00:00 AM,PJM RTO,11071,652,3843,6576
2/10/2021 12:00:00 AM,2/16/2021 12:00:00 AM,PJM RTO,10077,1200,3742,5135
2/9/2021 12:00:00 AM,2/9/2021 12:00:00 AM,PJM RTO,15093,627,3844,10622
2/9/2021 12:00:00 AM,2/10/2021 12:00:00 AM,PJM RTO,14073,627,4665,8781
2/9/2021 12:00:00 AM,2/11/2021 12:00:00 AM,PJM RTO,12265,627,4658,6980
2/9/2021 12:00:00 AM,2/12/2021 12:00:00 AM,PJM RTO,11749,627,4446,6676
2/9/2021 12:00:00 AM,2/13/2021 12:00:00 AM,PJM RTO,11489,640,4593,6256
2/9/2021 12:00:00 AM,2/14/2021 12:00:00 AM,PJM RTO,10632,652,3750,6230
2/9/2021 12:00:00 AM,2/15/2021 12:00:00 AM,PJM RTO,10863,652,3915,6296
2/8/2021 12:00:00 AM,2/8/2021 12:00:00 AM,PJM RTO,15674,627,2861,12186
2/8/2021 12:00:00 AM,2/9/2021 12:00:00 AM,PJM RTO,12884,627,4143,8114
2/8/2021 12:00:00 AM,2/10/2021 12:00:00 AM,PJM RTO,11420,627,3470,7323
2/8/2021 12:00:00 AM,2/11/2021 12:00:00 AM,PJM RTO,10144,627,3633,5884
2/8/2021 12:00:00 AM,2/12/2021 12:00:00 AM,PJM RTO,9998,627,3772,5599
2/8/2021 12:00:00 AM,2/13/2021 12:00:00 AM,PJM RTO,9821,1188,3157,5476
2/8/2021 12:00:00 AM,2/14/2021 12:00:00 AM,PJM RTO,9621,1200,2971,5450
2/7/2021 12:00:00 AM,2/7/2021 12:00:00 AM,PJM RTO,15274,612,4901,9761
2/7/2021 12:00:00 AM,2/8/2021 12:00:00 AM,PJM RTO,14676,627,6266,7783
2/7/2021 12:00:00 AM,2/9/2021 12:00:00 AM,PJM RTO,12774,627,5429,6718
2/7/2021 12:00:00 AM,2/10/2021 12:00:00 AM,PJM RTO,10213,627,3470,6116
2/7/2021 12:00:00 AM,2/11/2021 12:00:00 AM,PJM RTO,10096,627,3633,5836
2/7/2021 12:00:00 AM,2/12/2021 12:00:00 AM,PJM RTO,9950,627,3772,5551
2/7/2021 12:00:00 AM,2/13/2021 12:00:00 AM,PJM RTO,9773,1188,3157,5428
2/6/2021 12:00:00 AM,2/6/2021 12:00:00 AM,PJM RTO,17428,592,7434,9402
2/6/2021 12:00:00 AM,2/7/2021 12:00:00 AM,PJM RTO,15800,612,6990,8198
2/6/2021 12:00:00 AM,2/8/2021 12:00:00 AM,PJM RTO,13750,627,6162,6961
2/6/2021 12:00:00 AM,2/9/2021 12:00:00 AM,PJM RTO,12460,627,5691,6142
2/6/2021 12:00:00 AM,2/10/2021 12:00:00 AM,PJM RTO,10465,627,3698,6140
2/6/2021 12:00:00 AM,2/11/2021 12:00:00 AM,PJM RTO,10348,627,3861,5860
2/6/2021 12:00:00 AM,2/12/2021 12:00:00 AM,PJM RTO,10202,627,4000,5575
2/5/2021 12:00:00 AM,2/5/2021 12:00:00 AM,PJM RTO,17862,592,8495,8775
2/5/2021 12:00:00 AM,2/6/2021 12:00:00 AM,PJM RTO,15789,592,8024,7173
2/5/2021 12:00:00 AM,2/7/2021 12:00:00 AM,PJM RTO,13739,612,6036,7091
2/5/2021 12:00:00 AM,2/8/2021 12:00:00 AM,PJM RTO,12266,627,5411,6228
2/5/2021 12:00:00 AM,2/9/2021 12:00:00 AM,PJM RTO,11699,627,5059,6013
2/5/2021 12:00:00 AM,2/10/2021 12:00:00 AM,PJM RTO,10502,627,3864,6011
2/5/2021 12:00:00 AM,2/11/2021 12:00:00 AM,PJM RTO,10304,627,3946,5731
2/4/2021 12:00:00 AM,2/4/2021 12:00:00 AM,PJM RTO,20612,592,9779,10241
2/4/2021 12:00:00 AM,2/5/2021 12:00:00 AM,PJM RTO,17954,592,9354,8008
2/4/2021 12:00:00 AM,2/6/2021 12:00:00 AM,PJM RTO,15520,592,7836,7092
2/4/2021 12:00:00 AM,2/7/2021 12:00:00 AM,PJM RTO,12412,612,5180,6620
2/4/2021 12:00:00 AM,2/8/2021 12:00:00 AM,PJM RTO,11363,627,4624,6112
2/4/2021 12:00:00 AM,2/9/2021 12:00:00 AM,PJM RTO,11289,627,4671,5991
2/4/2021 12:00:00 AM,2/10/2021 12:00:00 AM,PJM RTO,10659,627,4053,5979
2/3/2021 12:00:00 AM,2/3/2021 12:00:00 AM,PJM RTO,20234,592,9029,10613
2/3/2021 12:00:00 AM,2/4/2021 12:00:00 AM,PJM RTO,21877,592,12305,8980
2/3/2021 12:00:00 AM,2/5/2021 12:00:00 AM,PJM RTO,18155,592,10795,6768
2/3/2021 12:00:00 AM,2/6/2021 12:00:00 AM,PJM RTO,13666,592,6439,6635
2/3/2021 12:00:00 AM,2/7/2021 12:00:00 AM,PJM RTO,10682,612,3907,6163
2/3/2021 12:00:00 AM,2/8/2021 12:00:00 AM,PJM RTO,10526,627,4246,5653
2/3/2021 12:00:00 AM,2/9/2021 12:00:00 AM,PJM RTO,10559,627,4293,5639
2/2/2021 12:00:00 AM,2/2/2021 12:00:00 AM,PJM RTO,17386,592,6408,10386
2/2/2021 12:00:00 AM,2/3/2021 12:00:00 AM,PJM RTO,18674,592,9345,8737
2/2/2021 12:00:00 AM,2/4/2021 12:00:00 AM,PJM RTO,19259,592,10051,8616
2/2/2021 12:00:00 AM,2/5/2021 12:00:00 AM,PJM RTO,17145,592,9761,6792
2/2/2021 12:00:00 AM,2/6/2021 12:00:00 AM,PJM RTO,12779,592,6246,5941
2/2/2021 12:00:00 AM,2/7/2021 12:00:00 AM,PJM RTO,9745,612,3611,5522
2/2/2021 12:00:00 AM,2/8/2021 12:00:00 AM,PJM RTO,9482,627,3624,5231
2/1/2021 12:00:00 AM,2/1/2021 12:00:00 AM,PJM RTO,14248,592,4050,9606
2/1/2021 12:00:00 AM,2/2/2021 12:00:00 AM,PJM RTO,13001,592,7034,5375
2/1/2021 12:00:00 AM,2/3/2021 12:00:00 AM,PJM RTO,13783,592,7856,5335
2/1/2021 12:00:00 AM,2/4/2021 12:00:00 AM,PJM RTO,14085,592,8211,5282
2/1/2021 12:00:00 AM,2/5/2021 12:00:00 AM,PJM RTO,13390,592,7672,5126
2/1/2021 12:00:00 AM,2/6/2021 12:00:00 AM,PJM RTO,9675,592,4031,5052
2/1/2021 12:00:00 AM,2/7/2021 12:00:00 AM,PJM RTO,9284,612,4039,4633
1/31/2021 12:00:00 AM,1/31/2021 12:00:00 AM,PJM RTO,13882,592,4081,9209
1/31/2021 12:00:00 AM,2/1/2021 12:00:00 AM,PJM RTO,13172,592,6066,6514
1/31/2021 12:00:00 AM,2/2/2021 12:00:00 AM,PJM RTO,12447,592,6995,4860
1/31/2021 12:00:00 AM,2/3/2021 12:00:00 AM,PJM RTO,12930,592,7530,4808
1/31/2021 12:00:00 AM,2/4/2021 12:00:00 AM,PJM RTO,13057,592,7657,4808
1/31/2021 12:00:00 AM,2/5/2021 12:00:00 AM,PJM RTO,12494,592,7118,4784
1/31/2021 12:00:00 AM,2/6/2021 12:00:00 AM,PJM RTO,9337,592,4025,4720
1/30/2021 12:00:00 AM,1/30/2021 12:00:00 AM,PJM RTO,12896,772,3797,8327
1/30/2021 12:00:00 AM,1/31/2021 12:00:00 AM,PJM RTO,12941,606,6036,6299
1/30/2021 12:00:00 AM,2/1/2021 12:00:00 AM,PJM RTO,12603,592,6095,5916
1/30/2021 12:00:00 AM,2/2/2021 12:00:00 AM,PJM RTO,12392,592,7024,4776
1/30/2021 12:00:00 AM,2/3/2021 12:00:00 AM,PJM RTO,12835,592,7491,4752
1/30/2021 12:00:00 AM,2/4/2021 12:00:00 AM,PJM RTO,13062,592,7718,4752
1/30/2021 12:00:00 AM,2/5/2021 12:00:00 AM,PJM RTO,12523,592,7179,4752
1/29/2021 12:00:00 AM,1/29/2021 12:00:00 AM,PJM RTO,13746,1172,3668,8906
1/29/2021 12:00:00 AM,1/30/2021 12:00:00 AM,PJM RTO,12813,1152,5631,6030
1/29/2021 12:00:00 AM,1/31/2021 12:00:00 AM,PJM RTO,11487,986,4923,5578
1/29/2021 12:00:00 AM,2/1/2021 12:00:00 AM,PJM RTO,11178,918,5357,4903
1/29/2021 12:00:00 AM,2/2/2021 12:00:00 AM,PJM RTO,10970,918,5994,4058
1/29/2021 12:00:00 AM,2/3/2021 12:00:00 AM,PJM RTO,10752,538,6238,3976
1/29/2021 12:00:00 AM,2/4/2021 12:00:00 AM,PJM RTO,10368,538,5854,3976
1/28/2021 12:00:00 AM,1/28/2021 12:00:00 AM,PJM RTO,15211,1667,3684,9860
1/28/2021 12:00:00 AM,1/29/2021 12:00:00 AM,PJM RTO,14175,1172,4093,8910
1/28/2021 12:00:00 AM,1/30/2021 12:00:00 AM,PJM RTO,11878,1152,4857,5869
1/28/2021 12:00:00 AM,1/31/2021 12:00:00 AM,PJM RTO,10982,986,4701,5295
1/28/2021 12:00:00 AM,2/1/2021 12:00:00 AM,PJM RTO,10358,918,4867,4573
1/28/2021 12:00:00 AM,2/2/2021 12:00:00 AM,PJM RTO,10182,918,5262,4002
1/28/2021 12:00:00 AM,2/3/2021 12:00:00 AM,PJM RTO,10026,538,5486,4002
1/27/2021 12:00:00 AM,1/27/2021 12:00:00 AM,PJM RTO,16989,1667,5866,9456
1/27/2021 12:00:00 AM,1/28/2021 12:00:00 AM,PJM RTO,14269,1667,4593,8009
1/27/2021 12:00:00 AM,1/29/2021 12:00:00 AM,PJM RTO,12349,1172,3817,7360
1/27/2021 12:00:00 AM,1/30/2021 12:00:00 AM,PJM RTO,10477,1152,4247,5078
1/27/2021 12:00:00 AM,1/31/2021 12:00:00 AM,PJM RTO,9139,986,3494,4659
1/27/2021 12:00:00 AM,2/1/2021 12:00:00 AM,PJM RTO,8407,918,3194,4295
1/27/2021 12:00:00 AM,2/2/2021 12:00:00 AM,PJM RTO,8296,918,3648,3730
1/26/2021 12:00:00 AM,1/26/2021 12:00:00 AM,PJM RTO,20116,1691,7629,10796
1/26/2021 12:00:00 AM,1/27/2021 12:00:00 AM,PJM RTO,15318,1667,5916,7735
1/26/2021 12:00:00 AM,1/28/2021 12:00:00 AM,PJM RTO,13733,1667,4624,7442
1/26/2021 12:00:00 AM,1/29/2021 12:00:00 AM,PJM RTO,12752,1172,4349,7231
1/26/2021 12:00:00 AM,1/30/2021 12:00:00 AM,PJM RTO,10326,1152,4041,5133
1/26/2021 12:00:00 AM,1/31/2021 12:00:00 AM,PJM RTO,8871,986,3171,4714
1/26/2021 12:00:00 AM,2/1/2021 12:00:00 AM,PJM RTO,8204,918,3076,4210
1/25/2021 12:00:00 AM,1/25/2021 12:00:00 AM,PJM RTO,19292,1240,8207,9845
1/25/2021 12:00:00 AM,1/26/2021 12:00:00 AM,PJM RTO,17763,1691,9539,6533
1/25/2021 12:00:00 AM,1/27/2021 12:00:00 AM,PJM RTO,14435,1667,6754,6014
1/25/2021 12:00:00 AM,1/28/2021 12:00:00 AM,PJM RTO,11713,1667,4124,5922
1/25/2021 12:00:00 AM,1/29/2021 12:00:00 AM,PJM RTO,10596,1172,3852,5572
1/25/2021 12:00:00 AM,1/30/2021 12:00:00 AM,PJM RTO,7909,986,2848,4075
1/25/2021 12:00:00 AM,1/31/2021 12:00:00 AM,PJM RTO,8060,986,2999,4075
1/24/2021 12:00:00 AM,1/24/2021 12:00:00 AM,PJM RTO,16571,1253,6834,8484
1/24/2021 12:00:00 AM,1/25/2021 12:00:00 AM,PJM RTO,18106,1253,8516,8337
1/24/2021 12:00:00 AM,1/26/2021 12:00:00 AM,PJM RTO,15463,1704,7328,6431
