datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
9/10/2018 1:00:00 AM,9/9/2018 9:00:00 PM,RTO,3943.250
9/10/2018 2:00:00 AM,9/9/2018 10:00:00 PM,RTO,3681.701
9/10/2018 3:00:00 AM,9/9/2018 11:00:00 PM,RTO,3393.066
9/10/2018 4:00:00 AM,9/10/2018 12:00:00 AM,RTO,3158.529
9/10/2018 5:00:00 AM,9/10/2018 1:00:00 AM,RTO,3164.597
9/10/2018 6:00:00 AM,9/10/2018 2:00:00 AM,RTO,2946.850
9/10/2018 7:00:00 AM,9/10/2018 3:00:00 AM,RTO,2741.079
9/10/2018 8:00:00 AM,9/10/2018 4:00:00 AM,RTO,2168.821
9/10/2018 9:00:00 AM,9/10/2018 5:00:00 AM,RTO,2161.682
9/10/2018 10:00:00 AM,9/10/2018 6:00:00 AM,RTO,2164.397
9/10/2018 11:00:00 AM,9/10/2018 7:00:00 AM,RTO,2186.516
9/10/2018 12:00:00 PM,9/10/2018 8:00:00 AM,RTO,2130.309
9/10/2018 1:00:00 PM,9/10/2018 9:00:00 AM,RTO,1814.094
9/10/2018 2:00:00 PM,9/10/2018 10:00:00 AM,RTO,1645.375
9/10/2018 3:00:00 PM,9/10/2018 11:00:00 AM,RTO,1632.889
9/10/2018 4:00:00 PM,9/10/2018 12:00:00 PM,RTO,1696.111
9/10/2018 5:00:00 PM,9/10/2018 1:00:00 PM,RTO,1731.564
9/10/2018 6:00:00 PM,9/10/2018 2:00:00 PM,RTO,1672.431
9/10/2018 7:00:00 PM,9/10/2018 3:00:00 PM,RTO,1626.479
9/10/2018 8:00:00 PM,9/10/2018 4:00:00 PM,RTO,1429.978
9/10/2018 9:00:00 PM,9/10/2018 5:00:00 PM,RTO,1327.738
9/10/2018 10:00:00 PM,9/10/2018 6:00:00 PM,RTO,1134.766
9/10/2018 11:00:00 PM,9/10/2018 7:00:00 PM,RTO,1004.904
9/11/2018 12:00:00 AM,9/10/2018 8:00:00 PM,RTO,934.674
9/11/2018 1:00:00 AM,9/10/2018 9:00:00 PM,RTO,788.035
9/11/2018 2:00:00 AM,9/10/2018 10:00:00 PM,RTO,715.185
9/11/2018 3:00:00 AM,9/10/2018 11:00:00 PM,RTO,752.442
9/11/2018 4:00:00 AM,9/11/2018 12:00:00 AM,RTO,719.926
9/11/2018 5:00:00 AM,9/11/2018 1:00:00 AM,RTO,812.074
9/11/2018 6:00:00 AM,9/11/2018 2:00:00 AM,RTO,792.735
9/11/2018 7:00:00 AM,9/11/2018 3:00:00 AM,RTO,658.479
9/11/2018 8:00:00 AM,9/11/2018 4:00:00 AM,RTO,535.931
9/11/2018 9:00:00 AM,9/11/2018 5:00:00 AM,RTO,449.254
9/11/2018 10:00:00 AM,9/11/2018 6:00:00 AM,RTO,273.687
9/11/2018 11:00:00 AM,9/11/2018 7:00:00 AM,RTO,179.471
9/11/2018 12:00:00 PM,9/11/2018 8:00:00 AM,RTO,165.725
9/11/2018 1:00:00 PM,9/11/2018 9:00:00 AM,RTO,108.908
9/11/2018 2:00:00 PM,9/11/2018 10:00:00 AM,RTO,50.791
9/11/2018 3:00:00 PM,9/11/2018 11:00:00 AM,RTO,48.916
9/11/2018 4:00:00 PM,9/11/2018 12:00:00 PM,RTO,103.996
9/11/2018 5:00:00 PM,9/11/2018 1:00:00 PM,RTO,179.945
9/11/2018 6:00:00 PM,9/11/2018 2:00:00 PM,RTO,180.309
9/11/2018 7:00:00 PM,9/11/2018 3:00:00 PM,RTO,164.468
9/11/2018 8:00:00 PM,9/11/2018 4:00:00 PM,RTO,155.396
9/11/2018 9:00:00 PM,9/11/2018 5:00:00 PM,RTO,153.187
9/11/2018 10:00:00 PM,9/11/2018 6:00:00 PM,RTO,162.611
9/11/2018 11:00:00 PM,9/11/2018 7:00:00 PM,RTO,172.219
9/12/2018 12:00:00 AM,9/11/2018 8:00:00 PM,RTO,420.083
9/12/2018 1:00:00 AM,9/11/2018 9:00:00 PM,RTO,1153.117
9/12/2018 2:00:00 AM,9/11/2018 10:00:00 PM,RTO,1556.876
9/12/2018 3:00:00 AM,9/11/2018 11:00:00 PM,RTO,1625.570
9/12/2018 4:00:00 AM,9/12/2018 12:00:00 AM,RTO,1579.705
9/12/2018 5:00:00 AM,9/12/2018 1:00:00 AM,RTO,1410.192
9/12/2018 6:00:00 AM,9/12/2018 2:00:00 AM,RTO,1207.221
9/12/2018 7:00:00 AM,9/12/2018 3:00:00 AM,RTO,1068.882
9/12/2018 8:00:00 AM,9/12/2018 4:00:00 AM,RTO,856.591
9/12/2018 9:00:00 AM,9/12/2018 5:00:00 AM,RTO,703.771
9/12/2018 10:00:00 AM,9/12/2018 6:00:00 AM,RTO,561.391
9/12/2018 11:00:00 AM,9/12/2018 7:00:00 AM,RTO,449.553
9/12/2018 12:00:00 PM,9/12/2018 8:00:00 AM,RTO,409.528
9/12/2018 1:00:00 PM,9/12/2018 9:00:00 AM,RTO,270.506
9/12/2018 2:00:00 PM,9/12/2018 10:00:00 AM,RTO,189.018
9/12/2018 3:00:00 PM,9/12/2018 11:00:00 AM,RTO,120.735
9/12/2018 4:00:00 PM,9/12/2018 12:00:00 PM,RTO,148.000
9/12/2018 5:00:00 PM,9/12/2018 1:00:00 PM,RTO,221.819
9/12/2018 6:00:00 PM,9/12/2018 2:00:00 PM,RTO,248.730
9/12/2018 7:00:00 PM,9/12/2018 3:00:00 PM,RTO,255.912
9/12/2018 8:00:00 PM,9/12/2018 4:00:00 PM,RTO,246.556
9/12/2018 9:00:00 PM,9/12/2018 5:00:00 PM,RTO,314.367
9/12/2018 10:00:00 PM,9/12/2018 6:00:00 PM,RTO,350.671
9/12/2018 11:00:00 PM,9/12/2018 7:00:00 PM,RTO,460.013
9/13/2018 12:00:00 AM,9/12/2018 8:00:00 PM,RTO,896.745
9/13/2018 1:00:00 AM,9/12/2018 9:00:00 PM,RTO,1395.993
9/13/2018 2:00:00 AM,9/12/2018 10:00:00 PM,RTO,1627.408
9/13/2018 3:00:00 AM,9/12/2018 11:00:00 PM,RTO,1845.781
9/13/2018 4:00:00 AM,9/13/2018 12:00:00 AM,RTO,1804.820
9/13/2018 5:00:00 AM,9/13/2018 1:00:00 AM,RTO,1466.481
9/13/2018 6:00:00 AM,9/13/2018 2:00:00 AM,RTO,1104.195
9/13/2018 7:00:00 AM,9/13/2018 3:00:00 AM,RTO,889.871
9/13/2018 8:00:00 AM,9/13/2018 4:00:00 AM,RTO,688.898
9/13/2018 9:00:00 AM,9/13/2018 5:00:00 AM,RTO,515.381
9/13/2018 10:00:00 AM,9/13/2018 6:00:00 AM,RTO,428.645
9/13/2018 11:00:00 AM,9/13/2018 7:00:00 AM,RTO,393.863
9/13/2018 12:00:00 PM,9/13/2018 8:00:00 AM,RTO,480.995
9/13/2018 1:00:00 PM,9/13/2018 9:00:00 AM,RTO,331.633
9/13/2018 2:00:00 PM,9/13/2018 10:00:00 AM,RTO,252.913
9/13/2018 3:00:00 PM,9/13/2018 11:00:00 AM,RTO,227.917
9/13/2018 4:00:00 PM,9/13/2018 12:00:00 PM,RTO,265.486
9/13/2018 5:00:00 PM,9/13/2018 1:00:00 PM,RTO,330.067
9/13/2018 6:00:00 PM,9/13/2018 2:00:00 PM,RTO,351.480
9/13/2018 7:00:00 PM,9/13/2018 3:00:00 PM,RTO,328.487
9/13/2018 8:00:00 PM,9/13/2018 4:00:00 PM,RTO,382.146
9/13/2018 9:00:00 PM,9/13/2018 5:00:00 PM,RTO,437.785
9/13/2018 10:00:00 PM,9/13/2018 6:00:00 PM,RTO,451.386
9/13/2018 11:00:00 PM,9/13/2018 7:00:00 PM,RTO,531.455
9/14/2018 12:00:00 AM,9/13/2018 8:00:00 PM,RTO,743.166
9/14/2018 1:00:00 AM,9/13/2018 9:00:00 PM,RTO,984.245
9/14/2018 2:00:00 AM,9/13/2018 10:00:00 PM,RTO,1365.967
9/14/2018 3:00:00 AM,9/13/2018 11:00:00 PM,RTO,1659.847
9/14/2018 4:00:00 AM,9/14/2018 12:00:00 AM,RTO,1869.072
9/14/2018 5:00:00 AM,9/14/2018 1:00:00 AM,RTO,1769.620
9/14/2018 6:00:00 AM,9/14/2018 2:00:00 AM,RTO,1284.882
9/14/2018 7:00:00 AM,9/14/2018 3:00:00 AM,RTO,942.624
9/14/2018 8:00:00 AM,9/14/2018 4:00:00 AM,RTO,684.173
9/14/2018 9:00:00 AM,9/14/2018 5:00:00 AM,RTO,619.225
9/14/2018 10:00:00 AM,9/14/2018 6:00:00 AM,RTO,637.377
9/14/2018 11:00:00 AM,9/14/2018 7:00:00 AM,RTO,667.613
9/14/2018 12:00:00 PM,9/14/2018 8:00:00 AM,RTO,658.946
9/14/2018 1:00:00 PM,9/14/2018 9:00:00 AM,RTO,553.517
9/14/2018 2:00:00 PM,9/14/2018 10:00:00 AM,RTO,509.043
9/14/2018 3:00:00 PM,9/14/2018 11:00:00 AM,RTO,529.580
9/14/2018 4:00:00 PM,9/14/2018 12:00:00 PM,RTO,560.595
9/14/2018 5:00:00 PM,9/14/2018 1:00:00 PM,RTO,526.550
9/14/2018 6:00:00 PM,9/14/2018 2:00:00 PM,RTO,471.082
9/14/2018 7:00:00 PM,9/14/2018 3:00:00 PM,RTO,461.463
9/14/2018 8:00:00 PM,9/14/2018 4:00:00 PM,RTO,485.630
9/14/2018 9:00:00 PM,9/14/2018 5:00:00 PM,RTO,530.574
9/14/2018 10:00:00 PM,9/14/2018 6:00:00 PM,RTO,616.240
9/14/2018 11:00:00 PM,9/14/2018 7:00:00 PM,RTO,768.754
9/15/2018 12:00:00 AM,9/14/2018 8:00:00 PM,RTO,1205.963
9/15/2018 1:00:00 AM,9/14/2018 9:00:00 PM,RTO,1684.118
9/15/2018 2:00:00 AM,9/14/2018 10:00:00 PM,RTO,1830.018
9/15/2018 3:00:00 AM,9/14/2018 11:00:00 PM,RTO,2020.817
9/15/2018 4:00:00 AM,9/15/2018 12:00:00 AM,RTO,1886.914
9/15/2018 5:00:00 AM,9/15/2018 1:00:00 AM,RTO,1671.934
9/15/2018 6:00:00 AM,9/15/2018 2:00:00 AM,RTO,1540.400
9/15/2018 7:00:00 AM,9/15/2018 3:00:00 AM,RTO,1324.060
9/15/2018 8:00:00 AM,9/15/2018 4:00:00 AM,RTO,1147.476
9/15/2018 9:00:00 AM,9/15/2018 5:00:00 AM,RTO,1075.192
9/15/2018 10:00:00 AM,9/15/2018 6:00:00 AM,RTO,1060.985
9/15/2018 11:00:00 AM,9/15/2018 7:00:00 AM,RTO,1001.370
9/15/2018 12:00:00 PM,9/15/2018 8:00:00 AM,RTO,1027.468
9/15/2018 1:00:00 PM,9/15/2018 9:00:00 AM,RTO,866.380
9/15/2018 2:00:00 PM,9/15/2018 10:00:00 AM,RTO,759.325
9/15/2018 3:00:00 PM,9/15/2018 11:00:00 AM,RTO,825.367
9/15/2018 4:00:00 PM,9/15/2018 12:00:00 PM,RTO,931.879
9/15/2018 5:00:00 PM,9/15/2018 1:00:00 PM,RTO,1077.555
9/15/2018 6:00:00 PM,9/15/2018 2:00:00 PM,RTO,1189.199
9/15/2018 7:00:00 PM,9/15/2018 3:00:00 PM,RTO,1169.050
9/15/2018 8:00:00 PM,9/15/2018 4:00:00 PM,RTO,1035.480
9/15/2018 9:00:00 PM,9/15/2018 5:00:00 PM,RTO,973.616
9/15/2018 10:00:00 PM,9/15/2018 6:00:00 PM,RTO,908.388
9/15/2018 11:00:00 PM,9/15/2018 7:00:00 PM,RTO,847.212
9/16/2018 12:00:00 AM,9/15/2018 8:00:00 PM,RTO,1224.574
9/16/2018 1:00:00 AM,9/15/2018 9:00:00 PM,RTO,2063.915
9/16/2018 2:00:00 AM,9/15/2018 10:00:00 PM,RTO,2318.646
9/16/2018 3:00:00 AM,9/15/2018 11:00:00 PM,RTO,2351.600
9/16/2018 4:00:00 AM,9/16/2018 12:00:00 AM,RTO,2046.134
9/16/2018 5:00:00 AM,9/16/2018 1:00:00 AM,RTO,1808.456
9/16/2018 6:00:00 AM,9/16/2018 2:00:00 AM,RTO,1605.805
9/16/2018 7:00:00 AM,9/16/2018 3:00:00 AM,RTO,1525.857
9/16/2018 8:00:00 AM,9/16/2018 4:00:00 AM,RTO,1408.053
9/16/2018 9:00:00 AM,9/16/2018 5:00:00 AM,RTO,1302.073
9/16/2018 10:00:00 AM,9/16/2018 6:00:00 AM,RTO,1273.793
9/16/2018 11:00:00 AM,9/16/2018 7:00:00 AM,RTO,1216.008
9/16/2018 12:00:00 PM,9/16/2018 8:00:00 AM,RTO,1218.856
9/16/2018 1:00:00 PM,9/16/2018 9:00:00 AM,RTO,797.973
9/16/2018 2:00:00 PM,9/16/2018 10:00:00 AM,RTO,720.027
9/16/2018 3:00:00 PM,9/16/2018 11:00:00 AM,RTO,945.102
9/16/2018 4:00:00 PM,9/16/2018 12:00:00 PM,RTO,1142.591
9/16/2018 5:00:00 PM,9/16/2018 1:00:00 PM,RTO,1155.891
9/16/2018 6:00:00 PM,9/16/2018 2:00:00 PM,RTO,1102.947
9/16/2018 7:00:00 PM,9/16/2018 3:00:00 PM,RTO,1086.212
9/16/2018 8:00:00 PM,9/16/2018 4:00:00 PM,RTO,1033.797
9/16/2018 9:00:00 PM,9/16/2018 5:00:00 PM,RTO,1044.140
9/16/2018 10:00:00 PM,9/16/2018 6:00:00 PM,RTO,1132.510
9/16/2018 11:00:00 PM,9/16/2018 7:00:00 PM,RTO,1305.222
9/17/2018 12:00:00 AM,9/16/2018 8:00:00 PM,RTO,1661.207
9/17/2018 1:00:00 AM,9/16/2018 9:00:00 PM,RTO,1945.594
9/17/2018 2:00:00 AM,9/16/2018 10:00:00 PM,RTO,1880.701
9/17/2018 3:00:00 AM,9/16/2018 11:00:00 PM,RTO,1876.588
9/17/2018 4:00:00 AM,9/17/2018 12:00:00 AM,RTO,1804.442
9/17/2018 5:00:00 AM,9/17/2018 1:00:00 AM,RTO,1763.936
9/17/2018 6:00:00 AM,9/17/2018 2:00:00 AM,RTO,1734.719
9/17/2018 7:00:00 AM,9/17/2018 3:00:00 AM,RTO,1565.950
9/17/2018 8:00:00 AM,9/17/2018 4:00:00 AM,RTO,1510.725
9/17/2018 9:00:00 AM,9/17/2018 5:00:00 AM,RTO,1491.148
9/17/2018 10:00:00 AM,9/17/2018 6:00:00 AM,RTO,1430.239
9/17/2018 11:00:00 AM,9/17/2018 7:00:00 AM,RTO,1424.741
9/17/2018 12:00:00 PM,9/17/2018 8:00:00 AM,RTO,1427.238
9/17/2018 1:00:00 PM,9/17/2018 9:00:00 AM,RTO,1353.736
9/17/2018 2:00:00 PM,9/17/2018 10:00:00 AM,RTO,1213.172
9/17/2018 3:00:00 PM,9/17/2018 11:00:00 AM,RTO,1132.122
9/17/2018 4:00:00 PM,9/17/2018 12:00:00 PM,RTO,1072.507
9/17/2018 5:00:00 PM,9/17/2018 1:00:00 PM,RTO,988.276
9/17/2018 6:00:00 PM,9/17/2018 2:00:00 PM,RTO,810.102
9/17/2018 7:00:00 PM,9/17/2018 3:00:00 PM,RTO,700.034
9/17/2018 8:00:00 PM,9/17/2018 4:00:00 PM,RTO,770.129
9/17/2018 9:00:00 PM,9/17/2018 5:00:00 PM,RTO,910.237
9/17/2018 10:00:00 PM,9/17/2018 6:00:00 PM,RTO,993.109
9/17/2018 11:00:00 PM,9/17/2018 7:00:00 PM,RTO,908.483
9/18/2018 12:00:00 AM,9/17/2018 8:00:00 PM,RTO,773.391
9/18/2018 1:00:00 AM,9/17/2018 9:00:00 PM,RTO,669.329
9/18/2018 2:00:00 AM,9/17/2018 10:00:00 PM,RTO,496.774
9/18/2018 3:00:00 AM,9/17/2018 11:00:00 PM,RTO,469.717
9/18/2018 4:00:00 AM,9/18/2018 12:00:00 AM,RTO,454.876
9/18/2018 5:00:00 AM,9/18/2018 1:00:00 AM,RTO,437.921
9/18/2018 6:00:00 AM,9/18/2018 2:00:00 AM,RTO,478.234
9/18/2018 7:00:00 AM,9/18/2018 3:00:00 AM,RTO,463.001
9/18/2018 8:00:00 AM,9/18/2018 4:00:00 AM,RTO,496.172
9/18/2018 9:00:00 AM,9/18/2018 5:00:00 AM,RTO,546.156
9/18/2018 10:00:00 AM,9/18/2018 6:00:00 AM,RTO,666.092
9/18/2018 11:00:00 AM,9/18/2018 7:00:00 AM,RTO,861.739
9/18/2018 12:00:00 PM,9/18/2018 8:00:00 AM,RTO,1021.157
9/18/2018 1:00:00 PM,9/18/2018 9:00:00 AM,RTO,932.033
9/18/2018 2:00:00 PM,9/18/2018 10:00:00 AM,RTO,879.692
9/18/2018 3:00:00 PM,9/18/2018 11:00:00 AM,RTO,885.174
9/18/2018 4:00:00 PM,9/18/2018 12:00:00 PM,RTO,821.886
9/18/2018 5:00:00 PM,9/18/2018 1:00:00 PM,RTO,1100.591
9/18/2018 6:00:00 PM,9/18/2018 2:00:00 PM,RTO,1749.838
9/18/2018 7:00:00 PM,9/18/2018 3:00:00 PM,RTO,2136.774
9/18/2018 8:00:00 PM,9/18/2018 4:00:00 PM,RTO,2161.339
9/18/2018 9:00:00 PM,9/18/2018 5:00:00 PM,RTO,2042.382
9/18/2018 10:00:00 PM,9/18/2018 6:00:00 PM,RTO,1675.779
9/18/2018 11:00:00 PM,9/18/2018 7:00:00 PM,RTO,1189.466
9/19/2018 12:00:00 AM,9/18/2018 8:00:00 PM,RTO,1135.751
9/19/2018 1:00:00 AM,9/18/2018 9:00:00 PM,RTO,1028.844
9/19/2018 2:00:00 AM,9/18/2018 10:00:00 PM,RTO,1220.949
9/19/2018 3:00:00 AM,9/18/2018 11:00:00 PM,RTO,1437.058
9/19/2018 4:00:00 AM,9/19/2018 12:00:00 AM,RTO,1513.004
9/19/2018 5:00:00 AM,9/19/2018 1:00:00 AM,RTO,1517.790
9/19/2018 6:00:00 AM,9/19/2018 2:00:00 AM,RTO,1472.091
9/19/2018 7:00:00 AM,9/19/2018 3:00:00 AM,RTO,1400.260
9/19/2018 8:00:00 AM,9/19/2018 4:00:00 AM,RTO,1378.634
9/19/2018 9:00:00 AM,9/19/2018 5:00:00 AM,RTO,1520.155
9/19/2018 10:00:00 AM,9/19/2018 6:00:00 AM,RTO,1631.021
9/19/2018 11:00:00 AM,9/19/2018 7:00:00 AM,RTO,1581.710
9/19/2018 12:00:00 PM,9/19/2018 8:00:00 AM,RTO,1533.645
9/19/2018 1:00:00 PM,9/19/2018 9:00:00 AM,RTO,1045.532
9/19/2018 2:00:00 PM,9/19/2018 10:00:00 AM,RTO,746.138
9/19/2018 3:00:00 PM,9/19/2018 11:00:00 AM,RTO,589.077
9/19/2018 4:00:00 PM,9/19/2018 12:00:00 PM,RTO,487.631
9/19/2018 5:00:00 PM,9/19/2018 1:00:00 PM,RTO,429.134
9/19/2018 6:00:00 PM,9/19/2018 2:00:00 PM,RTO,374.573
9/19/2018 7:00:00 PM,9/19/2018 3:00:00 PM,RTO,453.277
9/19/2018 8:00:00 PM,9/19/2018 4:00:00 PM,RTO,742.818
9/19/2018 9:00:00 PM,9/19/2018 5:00:00 PM,RTO,953.057
9/19/2018 10:00:00 PM,9/19/2018 6:00:00 PM,RTO,1509.932
9/19/2018 11:00:00 PM,9/19/2018 7:00:00 PM,RTO,1530.077
9/20/2018 12:00:00 AM,9/19/2018 8:00:00 PM,RTO,1423.761
9/20/2018 1:00:00 AM,9/19/2018 9:00:00 PM,RTO,1363.463
9/20/2018 2:00:00 AM,9/19/2018 10:00:00 PM,RTO,1341.442
9/20/2018 3:00:00 AM,9/19/2018 11:00:00 PM,RTO,1308.795
9/20/2018 4:00:00 AM,9/20/2018 12:00:00 AM,RTO,1201.063
9/20/2018 5:00:00 AM,9/20/2018 1:00:00 AM,RTO,924.271
9/20/2018 6:00:00 AM,9/20/2018 2:00:00 AM,RTO,696.072
9/20/2018 7:00:00 AM,9/20/2018 3:00:00 AM,RTO,701.447
9/20/2018 8:00:00 AM,9/20/2018 4:00:00 AM,RTO,834.898
9/20/2018 9:00:00 AM,9/20/2018 5:00:00 AM,RTO,1312.200
9/20/2018 10:00:00 AM,9/20/2018 6:00:00 AM,RTO,1588.119
9/20/2018 11:00:00 AM,9/20/2018 7:00:00 AM,RTO,1428.931
9/20/2018 12:00:00 PM,9/20/2018 8:00:00 AM,RTO,1328.196
9/20/2018 1:00:00 PM,9/20/2018 9:00:00 AM,RTO,729.687
9/20/2018 2:00:00 PM,9/20/2018 10:00:00 AM,RTO,691.343
9/20/2018 3:00:00 PM,9/20/2018 11:00:00 AM,RTO,984.536
9/20/2018 4:00:00 PM,9/20/2018 12:00:00 PM,RTO,1353.057
9/20/2018 5:00:00 PM,9/20/2018 1:00:00 PM,RTO,1770.183
9/20/2018 6:00:00 PM,9/20/2018 2:00:00 PM,RTO,2113.155
9/20/2018 7:00:00 PM,9/20/2018 3:00:00 PM,RTO,2799.734
9/20/2018 8:00:00 PM,9/20/2018 4:00:00 PM,RTO,3407.882
9/20/2018 9:00:00 PM,9/20/2018 5:00:00 PM,RTO,3566.528
9/20/2018 10:00:00 PM,9/20/2018 6:00:00 PM,RTO,3471.463
9/20/2018 11:00:00 PM,9/20/2018 7:00:00 PM,RTO,3344.961
9/21/2018 12:00:00 AM,9/20/2018 8:00:00 PM,RTO,3800.605
9/21/2018 1:00:00 AM,9/20/2018 9:00:00 PM,RTO,4242.801
9/21/2018 2:00:00 AM,9/20/2018 10:00:00 PM,RTO,4522.456
9/21/2018 3:00:00 AM,9/20/2018 11:00:00 PM,RTO,4709.582
9/21/2018 4:00:00 AM,9/21/2018 12:00:00 AM,RTO,4909.958
9/21/2018 5:00:00 AM,9/21/2018 1:00:00 AM,RTO,5120.155
9/21/2018 6:00:00 AM,9/21/2018 2:00:00 AM,RTO,5132.126
9/21/2018 7:00:00 AM,9/21/2018 3:00:00 AM,RTO,5071.011
9/21/2018 8:00:00 AM,9/21/2018 4:00:00 AM,RTO,4995.013
9/21/2018 9:00:00 AM,9/21/2018 5:00:00 AM,RTO,4548.531
9/21/2018 10:00:00 AM,9/21/2018 6:00:00 AM,RTO,4315.322
9/21/2018 11:00:00 AM,9/21/2018 7:00:00 AM,RTO,3949.953
9/21/2018 12:00:00 PM,9/21/2018 8:00:00 AM,RTO,4010.075
9/21/2018 1:00:00 PM,9/21/2018 9:00:00 AM,RTO,4602.994
9/21/2018 2:00:00 PM,9/21/2018 10:00:00 AM,RTO,4746.575
9/21/2018 3:00:00 PM,9/21/2018 11:00:00 AM,RTO,4634.429
9/21/2018 4:00:00 PM,9/21/2018 12:00:00 PM,RTO,4767.314
9/21/2018 5:00:00 PM,9/21/2018 1:00:00 PM,RTO,4741.637
9/21/2018 6:00:00 PM,9/21/2018 2:00:00 PM,RTO,4596.911
9/21/2018 7:00:00 PM,9/21/2018 3:00:00 PM,RTO,4553.224
9/21/2018 8:00:00 PM,9/21/2018 4:00:00 PM,RTO,4552.524
9/21/2018 9:00:00 PM,9/21/2018 5:00:00 PM,RTO,4531.688
9/21/2018 10:00:00 PM,9/21/2018 6:00:00 PM,RTO,4342.759
9/21/2018 11:00:00 PM,9/21/2018 7:00:00 PM,RTO,3942.190
9/22/2018 12:00:00 AM,9/21/2018 8:00:00 PM,RTO,3937.785
9/22/2018 1:00:00 AM,9/21/2018 9:00:00 PM,RTO,4087.183
9/22/2018 2:00:00 AM,9/21/2018 10:00:00 PM,RTO,4122.621
9/22/2018 3:00:00 AM,9/21/2018 11:00:00 PM,RTO,3872.451
9/22/2018 4:00:00 AM,9/22/2018 12:00:00 AM,RTO,3186.618
9/22/2018 5:00:00 AM,9/22/2018 1:00:00 AM,RTO,3049.154
9/22/2018 6:00:00 AM,9/22/2018 2:00:00 AM,RTO,2624.138
9/22/2018 7:00:00 AM,9/22/2018 3:00:00 AM,RTO,2257.350
9/22/2018 8:00:00 AM,9/22/2018 4:00:00 AM,RTO,2114.042
9/22/2018 9:00:00 AM,9/22/2018 5:00:00 AM,RTO,1993.878
9/22/2018 10:00:00 AM,9/22/2018 6:00:00 AM,RTO,1848.735
9/22/2018 11:00:00 AM,9/22/2018 7:00:00 AM,RTO,1515.909
9/22/2018 12:00:00 PM,9/22/2018 8:00:00 AM,RTO,1720.630
9/22/2018 1:00:00 PM,9/22/2018 9:00:00 AM,RTO,1579.040
9/22/2018 2:00:00 PM,9/22/2018 10:00:00 AM,RTO,1866.479
9/22/2018 3:00:00 PM,9/22/2018 11:00:00 AM,RTO,1515.733
9/22/2018 4:00:00 PM,9/22/2018 12:00:00 PM,RTO,860.547
9/22/2018 5:00:00 PM,9/22/2018 1:00:00 PM,RTO,473.769
9/22/2018 6:00:00 PM,9/22/2018 2:00:00 PM,RTO,324.992
9/22/2018 7:00:00 PM,9/22/2018 3:00:00 PM,RTO,242.106
9/22/2018 8:00:00 PM,9/22/2018 4:00:00 PM,RTO,238.971
9/22/2018 9:00:00 PM,9/22/2018 5:00:00 PM,RTO,235.578
9/22/2018 10:00:00 PM,9/22/2018 6:00:00 PM,RTO,326.885
9/22/2018 11:00:00 PM,9/22/2018 7:00:00 PM,RTO,345.847
9/23/2018 12:00:00 AM,9/22/2018 8:00:00 PM,RTO,537.105
9/23/2018 1:00:00 AM,9/22/2018 9:00:00 PM,RTO,793.667
9/23/2018 2:00:00 AM,9/22/2018 10:00:00 PM,RTO,1071.418
9/23/2018 3:00:00 AM,9/22/2018 11:00:00 PM,RTO,964.320
9/23/2018 4:00:00 AM,9/23/2018 12:00:00 AM,RTO,1085.354
9/23/2018 5:00:00 AM,9/23/2018 1:00:00 AM,RTO,1146.922
9/23/2018 6:00:00 AM,9/23/2018 2:00:00 AM,RTO,920.373
9/23/2018 7:00:00 AM,9/23/2018 3:00:00 AM,RTO,604.590
9/23/2018 8:00:00 AM,9/23/2018 4:00:00 AM,RTO,458.340
9/23/2018 9:00:00 AM,9/23/2018 5:00:00 AM,RTO,380.805
9/23/2018 10:00:00 AM,9/23/2018 6:00:00 AM,RTO,343.433
9/23/2018 11:00:00 AM,9/23/2018 7:00:00 AM,RTO,555.327
9/23/2018 12:00:00 PM,9/23/2018 8:00:00 AM,RTO,750.645
9/23/2018 1:00:00 PM,9/23/2018 9:00:00 AM,RTO,401.103
9/23/2018 2:00:00 PM,9/23/2018 10:00:00 AM,RTO,369.428
9/23/2018 3:00:00 PM,9/23/2018 11:00:00 AM,RTO,663.461
9/23/2018 4:00:00 PM,9/23/2018 12:00:00 PM,RTO,632.570
9/23/2018 5:00:00 PM,9/23/2018 1:00:00 PM,RTO,617.604
9/23/2018 6:00:00 PM,9/23/2018 2:00:00 PM,RTO,635.602
9/23/2018 7:00:00 PM,9/23/2018 3:00:00 PM,RTO,654.018
9/23/2018 8:00:00 PM,9/23/2018 4:00:00 PM,RTO,714.386
9/23/2018 9:00:00 PM,9/23/2018 5:00:00 PM,RTO,758.171
9/23/2018 10:00:00 PM,9/23/2018 6:00:00 PM,RTO,761.932
9/23/2018 11:00:00 PM,9/23/2018 7:00:00 PM,RTO,816.835
9/24/2018 12:00:00 AM,9/23/2018 8:00:00 PM,RTO,1638.909
9/24/2018 1:00:00 AM,9/23/2018 9:00:00 PM,RTO,2501.469
9/24/2018 2:00:00 AM,9/23/2018 10:00:00 PM,RTO,2714.206
9/24/2018 3:00:00 AM,9/23/2018 11:00:00 PM,RTO,2857.570
9/24/2018 4:00:00 AM,9/24/2018 12:00:00 AM,RTO,2782.875
9/24/2018 5:00:00 AM,9/24/2018 1:00:00 AM,RTO,2835.178
9/24/2018 6:00:00 AM,9/24/2018 2:00:00 AM,RTO,2902.600
9/24/2018 7:00:00 AM,9/24/2018 3:00:00 AM,RTO,2779.634
9/24/2018 8:00:00 AM,9/24/2018 4:00:00 AM,RTO,2585.602
