datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/4/2018 10:00:00 PM,8/4/2018 6:00:00 PM,RTO,RTO,RTO,RTO,127805.005,False
8/4/2018 11:00:00 PM,8/4/2018 7:00:00 PM,RTO,RTO,RTO,RTO,123348.894,False
8/5/2018 12:00:00 AM,8/4/2018 8:00:00 PM,RTO,RTO,RTO,RTO,118618.893,False
8/5/2018 1:00:00 AM,8/4/2018 9:00:00 PM,RTO,RTO,RTO,RTO,114620.554,False
8/5/2018 2:00:00 AM,8/4/2018 10:00:00 PM,RTO,RTO,RTO,RTO,107357.065,False
8/5/2018 3:00:00 AM,8/4/2018 11:00:00 PM,RTO,RTO,RTO,RTO,99137.498,False
8/5/2018 4:00:00 AM,8/5/2018 12:00:00 AM,RTO,RTO,RTO,RTO,91844.091,False
8/5/2018 5:00:00 AM,8/5/2018 1:00:00 AM,RTO,RTO,RTO,RTO,86017.096,False
8/5/2018 6:00:00 AM,8/5/2018 2:00:00 AM,RTO,RTO,RTO,RTO,81614.809,False
8/5/2018 7:00:00 AM,8/5/2018 3:00:00 AM,RTO,RTO,RTO,RTO,78553.121,False
8/5/2018 8:00:00 AM,8/5/2018 4:00:00 AM,RTO,RTO,RTO,RTO,76687.639,False
8/5/2018 9:00:00 AM,8/5/2018 5:00:00 AM,RTO,RTO,RTO,RTO,76242.321,False
8/5/2018 10:00:00 AM,8/5/2018 6:00:00 AM,RTO,RTO,RTO,RTO,76072.165,False
8/5/2018 11:00:00 AM,8/5/2018 7:00:00 AM,RTO,RTO,RTO,RTO,79243.238,False
8/5/2018 12:00:00 PM,8/5/2018 8:00:00 AM,RTO,RTO,RTO,RTO,86616.778,False
8/5/2018 1:00:00 PM,8/5/2018 9:00:00 AM,RTO,RTO,RTO,RTO,95874.683,False
8/5/2018 2:00:00 PM,8/5/2018 10:00:00 AM,RTO,RTO,RTO,RTO,104971.761,False
8/5/2018 3:00:00 PM,8/5/2018 11:00:00 AM,RTO,RTO,RTO,RTO,113431.044,False
8/5/2018 4:00:00 PM,8/5/2018 12:00:00 PM,RTO,RTO,RTO,RTO,120150.471,False
8/5/2018 5:00:00 PM,8/5/2018 1:00:00 PM,RTO,RTO,RTO,RTO,124832.763,False
8/5/2018 6:00:00 PM,8/5/2018 2:00:00 PM,RTO,RTO,RTO,RTO,128307.486,False
8/5/2018 7:00:00 PM,8/5/2018 3:00:00 PM,RTO,RTO,RTO,RTO,131046.940,False
8/5/2018 8:00:00 PM,8/5/2018 4:00:00 PM,RTO,RTO,RTO,RTO,133437.815,False
8/5/2018 9:00:00 PM,8/5/2018 5:00:00 PM,RTO,RTO,RTO,RTO,133857.451,False
8/5/2018 10:00:00 PM,8/5/2018 6:00:00 PM,RTO,RTO,RTO,RTO,132331.266,False
8/5/2018 11:00:00 PM,8/5/2018 7:00:00 PM,RTO,RTO,RTO,RTO,128572.491,False
8/6/2018 12:00:00 AM,8/5/2018 8:00:00 PM,RTO,RTO,RTO,RTO,125009.427,False
8/6/2018 1:00:00 AM,8/5/2018 9:00:00 PM,RTO,RTO,RTO,RTO,121126.505,False
8/6/2018 2:00:00 AM,8/5/2018 10:00:00 PM,RTO,RTO,RTO,RTO,113238.378,False
8/6/2018 3:00:00 AM,8/5/2018 11:00:00 PM,RTO,RTO,RTO,RTO,104372.154,False
8/6/2018 4:00:00 AM,8/6/2018 12:00:00 AM,RTO,RTO,RTO,RTO,96521.003,False
8/6/2018 5:00:00 AM,8/6/2018 1:00:00 AM,RTO,RTO,RTO,RTO,90761.961,False
8/6/2018 6:00:00 AM,8/6/2018 2:00:00 AM,RTO,RTO,RTO,RTO,86547.969,False
8/6/2018 7:00:00 AM,8/6/2018 3:00:00 AM,RTO,RTO,RTO,RTO,84429.609,False
8/6/2018 8:00:00 AM,8/6/2018 4:00:00 AM,RTO,RTO,RTO,RTO,84300.340,False
8/6/2018 9:00:00 AM,8/6/2018 5:00:00 AM,RTO,RTO,RTO,RTO,87104.943,False
8/6/2018 10:00:00 AM,8/6/2018 6:00:00 AM,RTO,RTO,RTO,RTO,91883.952,False
8/6/2018 11:00:00 AM,8/6/2018 7:00:00 AM,RTO,RTO,RTO,RTO,97968.555,False
8/6/2018 12:00:00 PM,8/6/2018 8:00:00 AM,RTO,RTO,RTO,RTO,105213.775,False
8/6/2018 1:00:00 PM,8/6/2018 9:00:00 AM,RTO,RTO,RTO,RTO,113032.285,False
8/6/2018 2:00:00 PM,8/6/2018 10:00:00 AM,RTO,RTO,RTO,RTO,120831.558,False
8/6/2018 3:00:00 PM,8/6/2018 11:00:00 AM,RTO,RTO,RTO,RTO,127895.599,False
8/6/2018 4:00:00 PM,8/6/2018 12:00:00 PM,RTO,RTO,RTO,RTO,133384.783,False
8/6/2018 5:00:00 PM,8/6/2018 1:00:00 PM,RTO,RTO,RTO,RTO,137122.745,False
8/6/2018 6:00:00 PM,8/6/2018 2:00:00 PM,RTO,RTO,RTO,RTO,138545.719,False
8/6/2018 7:00:00 PM,8/6/2018 3:00:00 PM,RTO,RTO,RTO,RTO,139539.282,False
8/6/2018 8:00:00 PM,8/6/2018 4:00:00 PM,RTO,RTO,RTO,RTO,139993.638,False
8/6/2018 9:00:00 PM,8/6/2018 5:00:00 PM,RTO,RTO,RTO,RTO,140049.916,False
8/6/2018 10:00:00 PM,8/6/2018 6:00:00 PM,RTO,RTO,RTO,RTO,138957.749,False
8/6/2018 11:00:00 PM,8/6/2018 7:00:00 PM,RTO,RTO,RTO,RTO,134867.218,False
8/7/2018 12:00:00 AM,8/6/2018 8:00:00 PM,RTO,RTO,RTO,RTO,130827.099,False
8/7/2018 1:00:00 AM,8/6/2018 9:00:00 PM,RTO,RTO,RTO,RTO,125742.415,False
8/7/2018 2:00:00 AM,8/6/2018 10:00:00 PM,RTO,RTO,RTO,RTO,116425.260,False
8/7/2018 3:00:00 AM,8/6/2018 11:00:00 PM,RTO,RTO,RTO,RTO,106872.178,False
8/7/2018 4:00:00 AM,8/7/2018 12:00:00 AM,RTO,RTO,RTO,RTO,98787.835,False
8/7/2018 5:00:00 AM,8/7/2018 1:00:00 AM,RTO,RTO,RTO,RTO,92906.742,False
8/7/2018 6:00:00 AM,8/7/2018 2:00:00 AM,RTO,RTO,RTO,RTO,88755.794,False
8/7/2018 7:00:00 AM,8/7/2018 3:00:00 AM,RTO,RTO,RTO,RTO,86081.894,False
8/7/2018 8:00:00 AM,8/7/2018 4:00:00 AM,RTO,RTO,RTO,RTO,85645.694,False
8/7/2018 9:00:00 AM,8/7/2018 5:00:00 AM,RTO,RTO,RTO,RTO,88392.318,False
8/7/2018 10:00:00 AM,8/7/2018 6:00:00 AM,RTO,RTO,RTO,RTO,93380.432,False
8/7/2018 11:00:00 AM,8/7/2018 7:00:00 AM,RTO,RTO,RTO,RTO,98911.739,False
8/7/2018 12:00:00 PM,8/7/2018 8:00:00 AM,RTO,RTO,RTO,RTO,104944.194,False
8/7/2018 1:00:00 PM,8/7/2018 9:00:00 AM,RTO,RTO,RTO,RTO,111642.063,False
8/7/2018 2:00:00 PM,8/7/2018 10:00:00 AM,RTO,RTO,RTO,RTO,118995.170,False
8/7/2018 3:00:00 PM,8/7/2018 11:00:00 AM,RTO,RTO,RTO,RTO,126078.350,False
8/7/2018 4:00:00 PM,8/7/2018 12:00:00 PM,RTO,RTO,RTO,RTO,132174.200,False
8/7/2018 5:00:00 PM,8/7/2018 1:00:00 PM,RTO,RTO,RTO,RTO,136443.396,False
8/7/2018 6:00:00 PM,8/7/2018 2:00:00 PM,RTO,RTO,RTO,RTO,138123.790,False
8/7/2018 7:00:00 PM,8/7/2018 3:00:00 PM,RTO,RTO,RTO,RTO,138135.016,False
8/7/2018 8:00:00 PM,8/7/2018 4:00:00 PM,RTO,RTO,RTO,RTO,136889.710,False
8/7/2018 9:00:00 PM,8/7/2018 5:00:00 PM,RTO,RTO,RTO,RTO,134552.835,False
8/7/2018 10:00:00 PM,8/7/2018 6:00:00 PM,RTO,RTO,RTO,RTO,130958.266,False
8/7/2018 11:00:00 PM,8/7/2018 7:00:00 PM,RTO,RTO,RTO,RTO,126536.104,False
8/8/2018 12:00:00 AM,8/7/2018 8:00:00 PM,RTO,RTO,RTO,RTO,123317.733,False
8/8/2018 1:00:00 AM,8/7/2018 9:00:00 PM,RTO,RTO,RTO,RTO,118533.308,False
8/8/2018 2:00:00 AM,8/7/2018 10:00:00 PM,RTO,RTO,RTO,RTO,110173.877,False
8/8/2018 3:00:00 AM,8/7/2018 11:00:00 PM,RTO,RTO,RTO,RTO,101505.939,False
8/8/2018 4:00:00 AM,8/8/2018 12:00:00 AM,RTO,RTO,RTO,RTO,94189.860,False
8/8/2018 5:00:00 AM,8/8/2018 1:00:00 AM,RTO,RTO,RTO,RTO,88773.515,False
8/8/2018 6:00:00 AM,8/8/2018 2:00:00 AM,RTO,RTO,RTO,RTO,85138.480,False
8/8/2018 7:00:00 AM,8/8/2018 3:00:00 AM,RTO,RTO,RTO,RTO,82983.688,False
8/8/2018 8:00:00 AM,8/8/2018 4:00:00 AM,RTO,RTO,RTO,RTO,82826.468,False
8/8/2018 9:00:00 AM,8/8/2018 5:00:00 AM,RTO,RTO,RTO,RTO,85697.558,False
8/8/2018 10:00:00 AM,8/8/2018 6:00:00 AM,RTO,RTO,RTO,RTO,91064.240,False
8/8/2018 11:00:00 AM,8/8/2018 7:00:00 AM,RTO,RTO,RTO,RTO,96689.946,False
8/8/2018 12:00:00 PM,8/8/2018 8:00:00 AM,RTO,RTO,RTO,RTO,102477.028,False
8/8/2018 1:00:00 PM,8/8/2018 9:00:00 AM,RTO,RTO,RTO,RTO,108199.254,False
8/8/2018 2:00:00 PM,8/8/2018 10:00:00 AM,RTO,RTO,RTO,RTO,114231.848,False
8/8/2018 3:00:00 PM,8/8/2018 11:00:00 AM,RTO,RTO,RTO,RTO,120440.810,False
8/8/2018 4:00:00 PM,8/8/2018 12:00:00 PM,RTO,RTO,RTO,RTO,125559.125,False
8/8/2018 5:00:00 PM,8/8/2018 1:00:00 PM,RTO,RTO,RTO,RTO,130354.421,False
8/8/2018 6:00:00 PM,8/8/2018 2:00:00 PM,RTO,RTO,RTO,RTO,133707.309,False
8/8/2018 7:00:00 PM,8/8/2018 3:00:00 PM,RTO,RTO,RTO,RTO,135903.732,False
8/8/2018 8:00:00 PM,8/8/2018 4:00:00 PM,RTO,RTO,RTO,RTO,137461.486,False
8/8/2018 9:00:00 PM,8/8/2018 5:00:00 PM,RTO,RTO,RTO,RTO,137520.032,False
8/8/2018 10:00:00 PM,8/8/2018 6:00:00 PM,RTO,RTO,RTO,RTO,135019.119,False
8/8/2018 11:00:00 PM,8/8/2018 7:00:00 PM,RTO,RTO,RTO,RTO,130300.230,False
8/9/2018 12:00:00 AM,8/8/2018 8:00:00 PM,RTO,RTO,RTO,RTO,126608.619,False
8/9/2018 1:00:00 AM,8/8/2018 9:00:00 PM,RTO,RTO,RTO,RTO,121805.782,False
8/9/2018 2:00:00 AM,8/8/2018 10:00:00 PM,RTO,RTO,RTO,RTO,112966.121,False
8/9/2018 3:00:00 AM,8/8/2018 11:00:00 PM,RTO,RTO,RTO,RTO,103629.528,False
8/9/2018 4:00:00 AM,8/9/2018 12:00:00 AM,RTO,RTO,RTO,RTO,95487.358,False
8/9/2018 5:00:00 AM,8/9/2018 1:00:00 AM,RTO,RTO,RTO,RTO,89597.527,False
8/9/2018 6:00:00 AM,8/9/2018 2:00:00 AM,RTO,RTO,RTO,RTO,85663.384,False
8/9/2018 7:00:00 AM,8/9/2018 3:00:00 AM,RTO,RTO,RTO,RTO,83359.352,False
8/9/2018 8:00:00 AM,8/9/2018 4:00:00 AM,RTO,RTO,RTO,RTO,83040.662,False
8/9/2018 9:00:00 AM,8/9/2018 5:00:00 AM,RTO,RTO,RTO,RTO,85785.613,False
8/9/2018 10:00:00 AM,8/9/2018 6:00:00 AM,RTO,RTO,RTO,RTO,90690.020,False
8/9/2018 11:00:00 AM,8/9/2018 7:00:00 AM,RTO,RTO,RTO,RTO,96170.123,False
8/9/2018 12:00:00 PM,8/9/2018 8:00:00 AM,RTO,RTO,RTO,RTO,101949.261,False
8/9/2018 1:00:00 PM,8/9/2018 9:00:00 AM,RTO,RTO,RTO,RTO,107909.122,False
8/9/2018 2:00:00 PM,8/9/2018 10:00:00 AM,RTO,RTO,RTO,RTO,114482.912,False
8/9/2018 3:00:00 PM,8/9/2018 11:00:00 AM,RTO,RTO,RTO,RTO,120719.741,False
8/9/2018 4:00:00 PM,8/9/2018 12:00:00 PM,RTO,RTO,RTO,RTO,126113.032,False
8/9/2018 5:00:00 PM,8/9/2018 1:00:00 PM,RTO,RTO,RTO,RTO,131061.760,False
8/9/2018 6:00:00 PM,8/9/2018 2:00:00 PM,RTO,RTO,RTO,RTO,134797.689,False
8/9/2018 7:00:00 PM,8/9/2018 3:00:00 PM,RTO,RTO,RTO,RTO,137319.794,False
8/9/2018 8:00:00 PM,8/9/2018 4:00:00 PM,RTO,RTO,RTO,RTO,139470.670,False
8/9/2018 9:00:00 PM,8/9/2018 5:00:00 PM,RTO,RTO,RTO,RTO,139692.414,False
8/9/2018 10:00:00 PM,8/9/2018 6:00:00 PM,RTO,RTO,RTO,RTO,137165.264,False
8/9/2018 11:00:00 PM,8/9/2018 7:00:00 PM,RTO,RTO,RTO,RTO,131319.636,False
8/10/2018 12:00:00 AM,8/9/2018 8:00:00 PM,RTO,RTO,RTO,RTO,126651.208,False
8/10/2018 1:00:00 AM,8/9/2018 9:00:00 PM,RTO,RTO,RTO,RTO,121022.996,False
8/10/2018 2:00:00 AM,8/9/2018 10:00:00 PM,RTO,RTO,RTO,RTO,111825.095,False
8/10/2018 3:00:00 AM,8/9/2018 11:00:00 PM,RTO,RTO,RTO,RTO,102310.783,False
8/10/2018 4:00:00 AM,8/10/2018 12:00:00 AM,RTO,RTO,RTO,RTO,94340.840,False
8/10/2018 5:00:00 AM,8/10/2018 1:00:00 AM,RTO,RTO,RTO,RTO,88494.774,False
8/10/2018 6:00:00 AM,8/10/2018 2:00:00 AM,RTO,RTO,RTO,RTO,84387.178,False
8/10/2018 7:00:00 AM,8/10/2018 3:00:00 AM,RTO,RTO,RTO,RTO,81919.744,False
8/10/2018 8:00:00 AM,8/10/2018 4:00:00 AM,RTO,RTO,RTO,RTO,81554.939,False
8/10/2018 9:00:00 AM,8/10/2018 5:00:00 AM,RTO,RTO,RTO,RTO,84080.612,False
8/10/2018 10:00:00 AM,8/10/2018 6:00:00 AM,RTO,RTO,RTO,RTO,88883.828,False
8/10/2018 11:00:00 AM,8/10/2018 7:00:00 AM,RTO,RTO,RTO,RTO,94296.368,False
8/10/2018 12:00:00 PM,8/10/2018 8:00:00 AM,RTO,RTO,RTO,RTO,100604.564,False
8/10/2018 1:00:00 PM,8/10/2018 9:00:00 AM,RTO,RTO,RTO,RTO,107298.317,False
8/10/2018 2:00:00 PM,8/10/2018 10:00:00 AM,RTO,RTO,RTO,RTO,114216.437,False
8/10/2018 3:00:00 PM,8/10/2018 11:00:00 AM,RTO,RTO,RTO,RTO,120315.036,False
8/10/2018 4:00:00 PM,8/10/2018 12:00:00 PM,RTO,RTO,RTO,RTO,125598.763,False
8/10/2018 5:00:00 PM,8/10/2018 1:00:00 PM,RTO,RTO,RTO,RTO,129503.568,False
8/10/2018 6:00:00 PM,8/10/2018 2:00:00 PM,RTO,RTO,RTO,RTO,132070.086,False
8/10/2018 7:00:00 PM,8/10/2018 3:00:00 PM,RTO,RTO,RTO,RTO,132676.570,False
8/10/2018 8:00:00 PM,8/10/2018 4:00:00 PM,RTO,RTO,RTO,RTO,132430.766,False
8/10/2018 9:00:00 PM,8/10/2018 5:00:00 PM,RTO,RTO,RTO,RTO,130834.600,False
8/10/2018 10:00:00 PM,8/10/2018 6:00:00 PM,RTO,RTO,RTO,RTO,126428.298,False
8/10/2018 11:00:00 PM,8/10/2018 7:00:00 PM,RTO,RTO,RTO,RTO,121460.756,False
8/11/2018 12:00:00 AM,8/10/2018 8:00:00 PM,RTO,RTO,RTO,RTO,117548.738,False
8/11/2018 1:00:00 AM,8/10/2018 9:00:00 PM,RTO,RTO,RTO,RTO,113532.658,False
8/11/2018 2:00:00 AM,8/10/2018 10:00:00 PM,RTO,RTO,RTO,RTO,106154.122,False
8/11/2018 3:00:00 AM,8/10/2018 11:00:00 PM,RTO,RTO,RTO,RTO,98277.185,False
8/11/2018 4:00:00 AM,8/11/2018 12:00:00 AM,RTO,RTO,RTO,RTO,91222.425,False
8/11/2018 5:00:00 AM,8/11/2018 1:00:00 AM,RTO,RTO,RTO,RTO,85839.343,False
8/11/2018 6:00:00 AM,8/11/2018 2:00:00 AM,RTO,RTO,RTO,RTO,82204.658,False
8/11/2018 7:00:00 AM,8/11/2018 3:00:00 AM,RTO,RTO,RTO,RTO,79585.618,False
8/11/2018 8:00:00 AM,8/11/2018 4:00:00 AM,RTO,RTO,RTO,RTO,78412.190,False
8/11/2018 9:00:00 AM,8/11/2018 5:00:00 AM,RTO,RTO,RTO,RTO,78771.081,False
8/11/2018 10:00:00 AM,8/11/2018 6:00:00 AM,RTO,RTO,RTO,RTO,79942.382,False
8/11/2018 11:00:00 AM,8/11/2018 7:00:00 AM,RTO,RTO,RTO,RTO,82528.249,False
8/11/2018 12:00:00 PM,8/11/2018 8:00:00 AM,RTO,RTO,RTO,RTO,87883.794,False
8/11/2018 1:00:00 PM,8/11/2018 9:00:00 AM,RTO,RTO,RTO,RTO,94062.433,False
8/11/2018 2:00:00 PM,8/11/2018 10:00:00 AM,RTO,RTO,RTO,RTO,100300.048,False
8/11/2018 3:00:00 PM,8/11/2018 11:00:00 AM,RTO,RTO,RTO,RTO,105840.093,False
8/11/2018 4:00:00 PM,8/11/2018 12:00:00 PM,RTO,RTO,RTO,RTO,110495.835,False
8/11/2018 5:00:00 PM,8/11/2018 1:00:00 PM,RTO,RTO,RTO,RTO,113743.232,False
8/11/2018 6:00:00 PM,8/11/2018 2:00:00 PM,RTO,RTO,RTO,RTO,115375.295,False
8/11/2018 7:00:00 PM,8/11/2018 3:00:00 PM,RTO,RTO,RTO,RTO,116666.798,False
8/11/2018 8:00:00 PM,8/11/2018 4:00:00 PM,RTO,RTO,RTO,RTO,116922.979,False
8/11/2018 9:00:00 PM,8/11/2018 5:00:00 PM,RTO,RTO,RTO,RTO,115718.241,False
8/11/2018 10:00:00 PM,8/11/2018 6:00:00 PM,RTO,RTO,RTO,RTO,112848.032,False
8/11/2018 11:00:00 PM,8/11/2018 7:00:00 PM,RTO,RTO,RTO,RTO,108870.318,False
8/12/2018 12:00:00 AM,8/11/2018 8:00:00 PM,RTO,RTO,RTO,RTO,105919.227,False
8/12/2018 1:00:00 AM,8/11/2018 9:00:00 PM,RTO,RTO,RTO,RTO,102804.095,False
8/12/2018 2:00:00 AM,8/11/2018 10:00:00 PM,RTO,RTO,RTO,RTO,96809.691,False
8/12/2018 3:00:00 AM,8/11/2018 11:00:00 PM,RTO,RTO,RTO,RTO,89841.525,False
8/12/2018 4:00:00 AM,8/12/2018 12:00:00 AM,RTO,RTO,RTO,RTO,83584.775,False
8/12/2018 5:00:00 AM,8/12/2018 1:00:00 AM,RTO,RTO,RTO,RTO,78810.135,False
8/12/2018 6:00:00 AM,8/12/2018 2:00:00 AM,RTO,RTO,RTO,RTO,75662.723,False
8/12/2018 7:00:00 AM,8/12/2018 3:00:00 AM,RTO,RTO,RTO,RTO,73377.756,False
8/12/2018 8:00:00 AM,8/12/2018 4:00:00 AM,RTO,RTO,RTO,RTO,72160.048,False
8/12/2018 9:00:00 AM,8/12/2018 5:00:00 AM,RTO,RTO,RTO,RTO,71995.789,False
8/12/2018 10:00:00 AM,8/12/2018 6:00:00 AM,RTO,RTO,RTO,RTO,72444.855,False
8/12/2018 11:00:00 AM,8/12/2018 7:00:00 AM,RTO,RTO,RTO,RTO,74468.739,False
8/12/2018 12:00:00 PM,8/12/2018 8:00:00 AM,RTO,RTO,RTO,RTO,80288.323,False
8/12/2018 1:00:00 PM,8/12/2018 9:00:00 AM,RTO,RTO,RTO,RTO,87161.804,False
8/12/2018 2:00:00 PM,8/12/2018 10:00:00 AM,RTO,RTO,RTO,RTO,93425.493,False
8/12/2018 3:00:00 PM,8/12/2018 11:00:00 AM,RTO,RTO,RTO,RTO,99531.607,False
8/12/2018 4:00:00 PM,8/12/2018 12:00:00 PM,RTO,RTO,RTO,RTO,105462.888,False
8/12/2018 5:00:00 PM,8/12/2018 1:00:00 PM,RTO,RTO,RTO,RTO,110318.941,False
8/12/2018 6:00:00 PM,8/12/2018 2:00:00 PM,RTO,RTO,RTO,RTO,113642.157,False
8/12/2018 7:00:00 PM,8/12/2018 3:00:00 PM,RTO,RTO,RTO,RTO,115603.616,False
8/12/2018 8:00:00 PM,8/12/2018 4:00:00 PM,RTO,RTO,RTO,RTO,116818.613,False
8/12/2018 9:00:00 PM,8/12/2018 5:00:00 PM,RTO,RTO,RTO,RTO,116797.946,False
8/12/2018 10:00:00 PM,8/12/2018 6:00:00 PM,RTO,RTO,RTO,RTO,114875.703,False
8/12/2018 11:00:00 PM,8/12/2018 7:00:00 PM,RTO,RTO,RTO,RTO,111353.899,False
8/13/2018 12:00:00 AM,8/12/2018 8:00:00 PM,RTO,RTO,RTO,RTO,108702.642,False
8/13/2018 1:00:00 AM,8/12/2018 9:00:00 PM,RTO,RTO,RTO,RTO,105151.363,False
8/13/2018 2:00:00 AM,8/12/2018 10:00:00 PM,RTO,RTO,RTO,RTO,98543.600,False
8/13/2018 3:00:00 AM,8/12/2018 11:00:00 PM,RTO,RTO,RTO,RTO,91065.494,False
8/13/2018 4:00:00 AM,8/13/2018 12:00:00 AM,RTO,RTO,RTO,RTO,84944.876,False
8/13/2018 5:00:00 AM,8/13/2018 1:00:00 AM,RTO,RTO,RTO,RTO,80715.850,False
8/13/2018 6:00:00 AM,8/13/2018 2:00:00 AM,RTO,RTO,RTO,RTO,78213.890,False
8/13/2018 7:00:00 AM,8/13/2018 3:00:00 AM,RTO,RTO,RTO,RTO,76771.281,False
8/13/2018 8:00:00 AM,8/13/2018 4:00:00 AM,RTO,RTO,RTO,RTO,77321.020,False
8/13/2018 9:00:00 AM,8/13/2018 5:00:00 AM,RTO,RTO,RTO,RTO,80764.984,False
8/13/2018 10:00:00 AM,8/13/2018 6:00:00 AM,RTO,RTO,RTO,RTO,86662.685,False
8/13/2018 11:00:00 AM,8/13/2018 7:00:00 AM,RTO,RTO,RTO,RTO,91428.894,False
8/13/2018 12:00:00 PM,8/13/2018 8:00:00 AM,RTO,RTO,RTO,RTO,96426.863,False
8/13/2018 1:00:00 PM,8/13/2018 9:00:00 AM,RTO,RTO,RTO,RTO,101527.043,False
8/13/2018 2:00:00 PM,8/13/2018 10:00:00 AM,RTO,RTO,RTO,RTO,106782.155,False
8/13/2018 3:00:00 PM,8/13/2018 11:00:00 AM,RTO,RTO,RTO,RTO,111848.858,False
8/13/2018 4:00:00 PM,8/13/2018 12:00:00 PM,RTO,RTO,RTO,RTO,116333.423,False
8/13/2018 5:00:00 PM,8/13/2018 1:00:00 PM,RTO,RTO,RTO,RTO,120108.499,False
8/13/2018 6:00:00 PM,8/13/2018 2:00:00 PM,RTO,RTO,RTO,RTO,122502.075,False
8/13/2018 7:00:00 PM,8/13/2018 3:00:00 PM,RTO,RTO,RTO,RTO,123953.518,False
8/13/2018 8:00:00 PM,8/13/2018 4:00:00 PM,RTO,RTO,RTO,RTO,124744.125,False
8/13/2018 9:00:00 PM,8/13/2018 5:00:00 PM,RTO,RTO,RTO,RTO,124172.770,False
8/13/2018 10:00:00 PM,8/13/2018 6:00:00 PM,RTO,RTO,RTO,RTO,121734.401,False
8/13/2018 11:00:00 PM,8/13/2018 7:00:00 PM,RTO,RTO,RTO,RTO,117820.878,False
8/14/2018 12:00:00 AM,8/13/2018 8:00:00 PM,RTO,RTO,RTO,RTO,114409.191,False
8/14/2018 1:00:00 AM,8/13/2018 9:00:00 PM,RTO,RTO,RTO,RTO,109735.212,False
8/14/2018 2:00:00 AM,8/13/2018 10:00:00 PM,RTO,RTO,RTO,RTO,101148.328,False
8/14/2018 3:00:00 AM,8/13/2018 11:00:00 PM,RTO,RTO,RTO,RTO,92767.924,False
8/14/2018 4:00:00 AM,8/14/2018 12:00:00 AM,RTO,RTO,RTO,RTO,85474.747,False
8/14/2018 5:00:00 AM,8/14/2018 1:00:00 AM,RTO,RTO,RTO,RTO,80511.788,False
8/14/2018 6:00:00 AM,8/14/2018 2:00:00 AM,RTO,RTO,RTO,RTO,77314.443,False
8/14/2018 7:00:00 AM,8/14/2018 3:00:00 AM,RTO,RTO,RTO,RTO,75386.704,False
8/14/2018 8:00:00 AM,8/14/2018 4:00:00 AM,RTO,RTO,RTO,RTO,75538.490,False
8/14/2018 9:00:00 AM,8/14/2018 5:00:00 AM,RTO,RTO,RTO,RTO,78728.381,False
8/14/2018 10:00:00 AM,8/14/2018 6:00:00 AM,RTO,RTO,RTO,RTO,84220.051,False
8/14/2018 11:00:00 AM,8/14/2018 7:00:00 AM,RTO,RTO,RTO,RTO,89202.508,False
8/14/2018 12:00:00 PM,8/14/2018 8:00:00 AM,RTO,RTO,RTO,RTO,94070.489,False
8/14/2018 1:00:00 PM,8/14/2018 9:00:00 AM,RTO,RTO,RTO,RTO,99282.037,False
8/14/2018 2:00:00 PM,8/14/2018 10:00:00 AM,RTO,RTO,RTO,RTO,105074.085,False
8/14/2018 3:00:00 PM,8/14/2018 11:00:00 AM,RTO,RTO,RTO,RTO,110781.819,False
8/14/2018 4:00:00 PM,8/14/2018 12:00:00 PM,RTO,RTO,RTO,RTO,115860.142,False
8/14/2018 5:00:00 PM,8/14/2018 1:00:00 PM,RTO,RTO,RTO,RTO,120723.409,False
8/14/2018 6:00:00 PM,8/14/2018 2:00:00 PM,RTO,RTO,RTO,RTO,124171.750,False
8/14/2018 7:00:00 PM,8/14/2018 3:00:00 PM,RTO,RTO,RTO,RTO,126051.892,False
8/14/2018 8:00:00 PM,8/14/2018 4:00:00 PM,RTO,RTO,RTO,RTO,126746.830,False
8/14/2018 9:00:00 PM,8/14/2018 5:00:00 PM,RTO,RTO,RTO,RTO,126024.307,False
8/14/2018 10:00:00 PM,8/14/2018 6:00:00 PM,RTO,RTO,RTO,RTO,123080.306,False
8/14/2018 11:00:00 PM,8/14/2018 7:00:00 PM,RTO,RTO,RTO,RTO,118993.946,False
8/15/2018 12:00:00 AM,8/14/2018 8:00:00 PM,RTO,RTO,RTO,RTO,116326.294,False
8/15/2018 1:00:00 AM,8/14/2018 9:00:00 PM,RTO,RTO,RTO,RTO,111983.712,False
8/15/2018 2:00:00 AM,8/14/2018 10:00:00 PM,RTO,RTO,RTO,RTO,103722.442,False
8/15/2018 3:00:00 AM,8/14/2018 11:00:00 PM,RTO,RTO,RTO,RTO,95098.052,False
8/15/2018 4:00:00 AM,8/15/2018 12:00:00 AM,RTO,RTO,RTO,RTO,87841.618,False
8/15/2018 5:00:00 AM,8/15/2018 1:00:00 AM,RTO,RTO,RTO,RTO,82799.499,False
8/15/2018 6:00:00 AM,8/15/2018 2:00:00 AM,RTO,RTO,RTO,RTO,79524.044,False
8/15/2018 7:00:00 AM,8/15/2018 3:00:00 AM,RTO,RTO,RTO,RTO,77714.712,False
8/15/2018 8:00:00 AM,8/15/2018 4:00:00 AM,RTO,RTO,RTO,RTO,77711.970,False
8/15/2018 9:00:00 AM,8/15/2018 5:00:00 AM,RTO,RTO,RTO,RTO,80695.506,False
8/15/2018 10:00:00 AM,8/15/2018 6:00:00 AM,RTO,RTO,RTO,RTO,86508.839,False
