datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,zone,da_temperature_set
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,AE,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,AEP,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,AP,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,ATSI,32-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,BC,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,CE,32-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,DAY,32-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,DEOK,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,DOM,50-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,DPL,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,DUQ,32-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,EKPC,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,JC,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,ME,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,OVEC,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,PE,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,PEP,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,PL,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,PN,41-NIGHT
2/22/2019 4:00:00 AM,2/21/2019 11:00:00 PM,2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,PS,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,AE,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 8:00:00 AM,2/22/2019 3:00:00 AM,AEP,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 11:00:00 AM,2/22/2019 6:00:00 AM,AP,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,ATSI,32-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,BC,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,CE,32-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 7:00:00 AM,2/22/2019 2:00:00 AM,DAY,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,DEOK,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,DOM,50-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,DPL,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 6:00:00 AM,2/22/2019 1:00:00 AM,DUQ,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,EKPC,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,JC,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,ME,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 8:00:00 AM,2/22/2019 3:00:00 AM,OVEC,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,PE,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,PEP,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,PL,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,PN,41-NIGHT
2/22/2019 5:00:00 AM,2/22/2019 12:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,PS,41-NIGHT
2/22/2019 6:00:00 AM,2/22/2019 1:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,DUQ,32-NIGHT
2/22/2019 7:00:00 AM,2/22/2019 2:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,DAY,32-NIGHT
2/22/2019 8:00:00 AM,2/22/2019 3:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,AEP,32-NIGHT
2/22/2019 8:00:00 AM,2/22/2019 3:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,OVEC,32-NIGHT
2/22/2019 11:00:00 AM,2/22/2019 6:00:00 AM,2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,AP,32-NIGHT
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,AE,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 3:00:00 PM,2/22/2019 10:00:00 AM,AEP,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 2:00:00 PM,2/22/2019 9:00:00 AM,AP,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 4:00:00 PM,2/22/2019 11:00:00 AM,ATSI,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,BC,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,CE,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 3:00:00 PM,2/22/2019 10:00:00 AM,DAY,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 1:00:00 PM,2/22/2019 8:00:00 AM,DEOK,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 2:00:00 PM,2/22/2019 9:00:00 AM,DOM,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,DPL,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 4:00:00 PM,2/22/2019 11:00:00 AM,DUQ,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 4:00:00 PM,2/22/2019 11:00:00 AM,EKPC,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,JC,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,ME,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 3:00:00 PM,2/22/2019 10:00:00 AM,OVEC,32-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,PE,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,PEP,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,PL,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,PN,41-DAY
2/22/2019 12:00:00 PM,2/22/2019 7:00:00 AM,2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,PS,41-DAY
2/22/2019 1:00:00 PM,2/22/2019 8:00:00 AM,2/22/2019 6:00:00 PM,2/22/2019 1:00:00 PM,DEOK,41-DAY
2/22/2019 2:00:00 PM,2/22/2019 9:00:00 AM,2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,AP,41-DAY
2/22/2019 2:00:00 PM,2/22/2019 9:00:00 AM,2/23/2019 2:00:00 AM,2/22/2019 9:00:00 PM,DOM,50-DAY
2/22/2019 3:00:00 PM,2/22/2019 10:00:00 AM,2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,AEP,41-DAY
2/22/2019 3:00:00 PM,2/22/2019 10:00:00 AM,2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,DAY,41-DAY
2/22/2019 3:00:00 PM,2/22/2019 10:00:00 AM,2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,OVEC,41-DAY
2/22/2019 4:00:00 PM,2/22/2019 11:00:00 AM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,ATSI,41-DAY
2/22/2019 4:00:00 PM,2/22/2019 11:00:00 AM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,DUQ,41-DAY
2/22/2019 4:00:00 PM,2/22/2019 11:00:00 AM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,EKPC,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,AE,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,BC,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,DPL,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,JC,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,ME,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,PE,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,PEP,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,PL,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,PN,50-DAY
2/22/2019 5:00:00 PM,2/22/2019 12:00:00 PM,2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,PS,50-DAY
2/22/2019 6:00:00 PM,2/22/2019 1:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,DEOK,50-DAY
2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,2/22/2019 10:00:00 PM,2/22/2019 5:00:00 PM,AEP,50-DAY
2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,2/22/2019 11:00:00 PM,2/22/2019 6:00:00 PM,AP,50-DAY
2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,2/22/2019 10:00:00 PM,2/22/2019 5:00:00 PM,DAY,50-DAY
2/22/2019 8:00:00 PM,2/22/2019 3:00:00 PM,2/22/2019 10:00:00 PM,2/22/2019 5:00:00 PM,OVEC,50-DAY
2/22/2019 10:00:00 PM,2/22/2019 5:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,AEP,41-DAY
2/22/2019 10:00:00 PM,2/22/2019 5:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,DAY,41-DAY
2/22/2019 10:00:00 PM,2/22/2019 5:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,OVEC,41-DAY
2/22/2019 11:00:00 PM,2/22/2019 6:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,AP,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,AE,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,BC,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,DPL,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,JC,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,ME,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,PE,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,PEP,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,PL,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,PN,41-DAY
2/23/2019 12:00:00 AM,2/22/2019 7:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,PS,41-DAY
2/23/2019 2:00:00 AM,2/22/2019 9:00:00 PM,2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,DOM,41-DAY
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,AE,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,AEP,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,AP,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,ATSI,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,BC,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,CE,32-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,DAY,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,DEOK,50-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,DOM,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,DPL,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,DUQ,32-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,EKPC,50-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,JC,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,ME,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,OVEC,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,PE,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,PEP,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,PL,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,PN,41-NIGHT
2/23/2019 4:00:00 AM,2/22/2019 11:00:00 PM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,PS,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,AE,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,AEP,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 9:00:00 AM,2/23/2019 4:00:00 AM,AP,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,ATSI,32-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,BC,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,CE,32-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,DAY,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,DEOK,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,DOM,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,DPL,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 8:00:00 AM,2/23/2019 3:00:00 AM,DUQ,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,EKPC,50-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,JC,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,ME,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,OVEC,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,PE,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,PEP,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,PL,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,PN,41-NIGHT
2/23/2019 5:00:00 AM,2/23/2019 12:00:00 AM,2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,PS,41-NIGHT
2/23/2019 8:00:00 AM,2/23/2019 3:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,DUQ,32-NIGHT
2/23/2019 9:00:00 AM,2/23/2019 4:00:00 AM,2/23/2019 10:00:00 AM,2/23/2019 5:00:00 AM,AP,32-NIGHT
2/23/2019 10:00:00 AM,2/23/2019 5:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,AP,41-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,AE,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,BC,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,DEOK,50-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,DPL,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,JC,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,ME,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,PE,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,PEP,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,PL,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,PN,32-NIGHT
2/23/2019 11:00:00 AM,2/23/2019 6:00:00 AM,2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,PS,32-NIGHT
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,AE,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 4:00:00 PM,2/23/2019 11:00:00 AM,AEP,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,AP,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 4:00:00 PM,2/23/2019 11:00:00 AM,ATSI,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,BC,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/24/2019 4:00:00 AM,2/23/2019 11:00:00 PM,CE,32-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 3:00:00 PM,2/23/2019 10:00:00 AM,DAY,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 6:00:00 PM,2/23/2019 1:00:00 PM,DEOK,50-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,DOM,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,DPL,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 1:00:00 PM,2/23/2019 8:00:00 AM,DUQ,32-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 2:00:00 PM,2/23/2019 9:00:00 AM,EKPC,50-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,JC,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,ME,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 4:00:00 PM,2/23/2019 11:00:00 AM,OVEC,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,PE,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,PEP,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,PL,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,PN,41-DAY
2/23/2019 12:00:00 PM,2/23/2019 7:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,PS,41-DAY
2/23/2019 1:00:00 PM,2/23/2019 8:00:00 AM,2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,DUQ,41-DAY
2/23/2019 2:00:00 PM,2/23/2019 9:00:00 AM,2/23/2019 8:00:00 PM,2/23/2019 3:00:00 PM,EKPC,59-DAY
2/23/2019 3:00:00 PM,2/23/2019 10:00:00 AM,2/23/2019 8:00:00 PM,2/23/2019 3:00:00 PM,DAY,50-DAY
2/23/2019 4:00:00 PM,2/23/2019 11:00:00 AM,2/24/2019 3:00:00 AM,2/23/2019 10:00:00 PM,AEP,50-DAY
2/23/2019 4:00:00 PM,2/23/2019 11:00:00 AM,2/24/2019 4:00:00 AM,2/23/2019 11:00:00 PM,ATSI,50-DAY
2/23/2019 4:00:00 PM,2/23/2019 11:00:00 AM,2/24/2019 3:00:00 AM,2/23/2019 10:00:00 PM,OVEC,50-DAY
2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,2/24/2019 1:00:00 AM,2/23/2019 8:00:00 PM,AE,50-DAY
2/23/2019 5:00:00 PM,2/23/2019 12:00:00 PM,2/24/2019 4:00:00 AM,2/23/2019 11:00:00 PM,AP,50-DAY
